Rk,Player,Nation,Pos,Club,League,Age,Recov%,Int,Int_rk,Int%,BlkSh,Blksh_rk,Blksh%,BlkPass,BlkPass_rk,BlkPass%,Clr,clr_rk,Clr%,Tkl,Tkl_rk,Tkl%,Press,Press_rk,Press%,Blocks,Blocks_rk,Blocks%
1581,Dodi Lukebakio,BEL,FW,Hertha BSC,Bundesliga,24,5.686879068,0.5,793,27.13257965,0,1,0,1.5,2260,77.38951696,0.5,931,32.43808859,2,1906,65.26207605,16.5,1689,57.8280233,1.5,1636,56.01233299
1582,Dodi Lukebakio,BEL,FWMF,Wolfsburg,Bundesliga,24,35.49160671,1.02,1263,43.23398424,0,1,0,0.82,1151,39.39705379,1.02,1453,50.64527381,1.12,1021,34.94347379,12.7,1101,37.6841384,0.82,821,28.09181226
1583,Saa Luki?,SRB,MF,Torino,Serie A,25,85.26892771,1.57,1809,61.93902021,0.24,1740,59.57519699,1.36,2078,71.15450497,1.06,1493,52.04046041,1.72,1641,56.18362453,16.3,1661,56.86879068,1.6,1782,61.01404591
1584,Levi Lumeka,ENG,DFFW,Troyes,Ligue 1,23,4.385063378,0,1,0,0,1,0,0,1,0,2.86,2353,82.03697245,0,1,0,38.6,2862,98.01301816,0,1,0
1585,Andriy Lunin,UKR,GK,Real Madrid,La Liga,23,7.297019527,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.5,250,8.530318602,0,1,0
1586,Andrey Lunyov,RUS,GK,Leverkusen,Bundesliga,30,44.77560808,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1587,Sebastiano Luperto,ITA,DF,Empoli,Serie A,25,48.74957177,2.52,2659,91.05858171,1.38,2865,98.11579308,0.78,1095,37.47858856,6.83,2867,99.96512033,1.38,1290,44.15895855,9.36,627,21.44570058,2.16,2481,84.96060295
1588,Andreas Luthe,GER,GK,Union Berlin,Bundesliga,35,32.81945872,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.04,135,4.590613224,0,1,0
1589,Lyanco,BRA,DF,Southampton,Premier League,25,63.99451867,2.87,2780,95.20383693,1.68,2897,99.21205892,1.09,1614,55.25865022,6.53,2860,99.72096268,1.68,1602,54.84755053,9.8,677,23.15861596,2.77,2782,95.27235355
1590,Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,28,29.97601918,2.72,2741,93.86776293,0.45,2237,76.60157588,1.53,2293,78.52004111,2.67,2294,79.9790722,1.29,1199,41.04145255,9.01,582,19.90407674,1.98,2295,78.58855773
1591,Yannis M'Bemba,FRA,DFFW,Nantes,Ligue 1,20,98.83521754,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,20,2207,75.57382665,0,1,0
1592,Alexis Mac Allister,ARG,MFFW,Brighton,Premier League,23,85.26892771,1.02,1263,43.23398424,0.3,1916,65.60465913,1.61,2389,81.80883864,0.85,1303,45.41332403,3.09,2664,91.22987324,23.9,2582,88.42069202,1.91,2220,76.01918465
1593,Deiver Machado,COL,DF,Lens,Ligue 1,28,53.23741007,1.38,1604,54.91606715,0.17,1509,51.66152792,1.72,2505,85.78280233,1.55,1846,64.35298221,2.76,2499,85.57725248,16.4,1678,57.45118191,1.9,2205,75.50531004
1594,Darwin Machís,VEN,MFFW,Granada,La Liga,29,46.6255567,1.5,1731,59.26687222,0,1,0,1.5,2260,77.38951696,0.78,1219,42.48343216,1.83,1751,59.95203837,13.7,1253,42.89140116,1.5,1636,56.01233299
1595,Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,23,49.53751285,1.82,2086,71.42857143,0.29,1887,64.61116821,2.12,2757,94.41589585,1.59,1872,65.25985351,2.65,2444,83.69304556,18,1922,65.81020898,2.41,2649,90.71599863
1596,James Maddison,ENG,MFFW,Leicester City,Premier League,25,21.9938335,0.73,1003,34.32682425,0.11,1268,43.40527578,0.88,1258,43.0626927,0.37,809,28.18276945,1.65,1561,53.44295992,18.2,1957,67.00924974,0.99,984,33.67591641
1597,Niki Mäenpää,FIN,GK,Venezia,Serie A,37,17.23192874,0,1,0,0,1,0,0,1,0,0.06,558,19.42797349,0,1,0,0.06,143,4.864679685,0,1,0
1598,Pablo Maffeo,ESP,DF,Mallorca,La Liga,24,45.46077424,2.2,2445,83.72730387,0.46,2257,77.28674203,1.96,2670,91.43542309,2.23,2151,74.99128008,2.6,2417,82.76807126,12.7,1101,37.6841384,2.42,2652,90.81877355
1599,Louis Mafouta,CTA,FW,Metz,Ligue 1,27,10.00342583,0.17,568,19.42446043,0,1,0,0.34,600,20.52072628,0.52,952,33.17056156,0.34,500,17.09489551,17.1,1782,61.01404591,0.34,528,18.05412813
1600,Giulio Maggiore,ITA,MF,Spezia,Serie A,24,72.1822542,1.53,1760,60.26036314,0.19,1580,54.09386776,1.21,1814,62.11031175,1.02,1453,50.64527381,2.01,1953,66.87221651,20.6,2316,79.30798219,1.41,1519,52.004111
1601,Matej Maglica,CRO,DF,Stuttgart,Bundesliga,23,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1602,Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,37,97.84172662,1.33,1544,52.86056869,0.33,1993,68.24254882,1,1454,49.777321,1.33,1706,59.46982909,2,1906,65.26207605,20.3,2275,77.90339157,1.33,1403,48.03014731
1603,Giangiacomo Magnani,ITA,DF,Sampdoria,Serie A,26,25.96779719,2.59,2684,91.9150394,0.74,2601,89.07159986,0,1,0,4.44,2661,92.77990931,2.22,2123,72.69612881,7.78,454,15.51901336,0.74,751,25.69373073
1604,Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,26,55.84104145,2.54,2664,91.22987324,0.51,2329,79.75334018,0.85,1205,41.2470024,0.9,1333,46.45971399,2.71,2476,84.78931141,11.5,924,31.62041795,1.36,1451,49.67454608
1605,Hugo Magnetti,FRA,MF,Brest,Ligue 1,23,86.84480987,2.58,2677,91.67523124,0.18,1549,53.03186023,1.1,1634,55.94381638,0.92,1376,47.95953959,3.68,2798,95.82048647,22.5,2484,85.06337787,1.29,1353,46.31723193
1606,Yohann Magnin,FRA,MFDF,Clermont Foot,Ligue 1,24,65.43336759,0.94,1164,39.84241178,0.47,2266,77.5950668,1.05,1557,53.30592669,1.68,1923,67.03871643,3.3,2714,92.94278863,22.3,2469,84.54950325,1.52,1680,57.51969853
1607,Harry Maguire,ENG,DF,Manchester Utd,Premier League,29,84.00137033,1.9,2167,74.20349435,1.15,2829,96.882494,0.5,704,24.08359027,4.66,2688,93.72166027,1.47,1377,47.13943131,6.2,352,12.02466598,1.65,1853,63.44638575
1608,Riyad Mahrez,ALG,FW,Manchester City,Premier League,31,39.43131209,0.78,1034,35.38883179,0.06,1078,36.89619733,0.9,1296,44.36450839,0.06,558,19.42797349,0.6,613,20.96608428,11.6,936,32.03151764,0.96,951,32.54539226
1609,Arne Maier,GER,MF,Augsburg,Bundesliga,23,68.72216513,0.92,1152,39.43131209,0.05,1050,35.93696471,1.11,1650,56.4919493,0.68,1120,39.03034531,1.26,1170,40.04796163,16.2,1641,56.18362453,1.16,1183,40.49331963
1610,Habib Maïga,CIV,MFFW,Metz,Ligue 1,26,71.39431312,1.21,1430,48.95512162,0.57,2391,81.87735526,1.42,2157,73.86091127,1.28,1677,58.4583188,3.83,2818,96.50565262,26.5,2711,92.8400137,1.99,2305,78.9311408
1611,Mike Maignan,FRA,GK,Milan,Serie A,26,19.7327852,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.06,143,4.864679685,0,1,0
1612,Ainsley Maitland-Niles,ENG,DF,Roma,Serie A,24,53.23741007,2.41,2597,88.93456663,0,1,0,3.15,2884,98.76670092,1.3,1688,58.84199512,0.93,809,27.68071257,14.8,1416,48.47550531,3.15,2835,97.08804385
1613,Ainsley Maitland-Niles,ENG,MF,Arsenal,Premier League,24,94.92977047,1,1214,41.55532717,0.33,1993,68.24254882,1.33,2022,69.23603974,1.33,1706,59.46982909,2.33,2205,75.50531004,18,1922,65.81020898,1.67,1881,64.40561836
1614,Josh Maja,NGA,FW,Bordeaux,Ligue 1,23,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,20,2207,75.57382665,0,1,0
1615,Abdul Majeed Waris,GHA,MFFW,Strasbourg,Ligue 1,30,37.92394656,0.56,857,29.32511134,0,1,0,0.56,790,27.02980473,0.28,718,25.00871992,1.11,1002,34.29256595,10.3,766,26.20760534,0.56,602,20.58924289
1616,Lovro Majer,CRO,MF,Rennes,Ligue 1,24,55.1558753,1.23,1450,49.64028777,0.2,1623,55.56697499,1.23,1846,63.2065776,0.54,972,33.86815487,2.5,2338,80.06166495,23.6,2567,87.9068174,1.42,1529,52.34669407
1617,Jean-Victor Makengo,FRA,MF,Udinese,Serie A,23,56.01233299,1.23,1450,49.64028777,0.31,1938,66.3583419,1.23,1846,63.2065776,0.54,972,33.86815487,1.15,1050,35.93696471,11.9,982,33.60739979,1.53,1694,57.99931483
1618,Béni Makouana,CGO,FWMF,Montpellier,Ligue 1,19,16.92360397,0.56,857,29.32511134,0,1,0,0.56,790,27.02980473,0.56,992,34.56574817,1.11,1002,34.29256595,20.6,2316,79.30798219,0.56,602,20.58924289
1619,Nemanja Maksimovi?,SRB,MF,Getafe,La Liga,27,61.35662898,1.96,2219,75.98492634,0.4,2134,73.0729702,1.9,2641,90.44193217,1.17,1590,55.42378793,1.96,1880,64.37136005,18.9,2071,70.91469681,2.3,2581,88.38643371
1620,Nikola Maksimovi?,SRB,DF,Genoa,Serie A,30,91.98355601,1.77,2036,69.71565605,0.97,2763,94.6214457,1.13,1683,57.62247345,4.76,2706,94.34949424,1.37,1282,43.88489209,8.23,496,16.95786228,2.1,2432,83.28194587
1621,Kévin Malcuit,MAR,DF,Napoli,Serie A,30,63.27509421,1.56,1794,61.4251456,0.31,1938,66.3583419,1.25,1882,64.43987667,1.88,2015,70.24764562,0.94,817,27.95477903,14.1,1305,44.67283316,1.56,1732,59.30113052
1622,Daniel Maldini,ITA,MF,Milan,Serie A,20,30.4898938,0.63,903,30.90099349,0,1,0,3.75,2904,99.45186708,0,1,0,3.13,2678,91.70948955,22.5,2484,85.06337787,3.75,2863,98.04727646
1623,Youssef Maleh,ITA,MF,Fiorentina,Serie A,23,46.07742378,0.71,976,33.40184995,0.09,1192,40.8016444,1.5,2260,77.38951696,0.27,703,24.48552494,2.57,2395,82.01438849,24.3,2610,89.37992463,1.59,1767,60.50017129
1624,Donyell Malen,NED,FW,Dortmund,Bundesliga,23,18.70503597,0.43,731,25.00856458,0.11,1268,43.40527578,0.75,1053,36.03973964,0.59,1020,35.54237879,0.86,762,26.07057211,12.5,1065,36.45083933,0.86,849,29.05104488
1625,Ruslan Malinovskyi,UKR,FWMF,Atalanta,Serie A,29,52.96334361,0.4,702,24.01507366,0.23,1711,58.58170606,1.07,1587,54.33367592,0.17,619,21.55563307,1.53,1436,49.16067146,20.3,2275,77.90339157,1.3,1365,46.72833162
1626,Hugo Mallo,ESP,DF,Celta Vigo,La Liga,30,65.84446728,1.67,1916,65.60465913,0.49,2297,78.65707434,1.48,2236,76.56731757,3.74,2523,87.96651552,2.51,2372,81.22644741,14.1,1305,44.67283316,1.97,2283,78.17745803
1627,Lennard Maloney,USA,DF,Dortmund,Bundesliga,22,79.75334018,0,1,0,0,1,0,0.15,522,17.84857828,1.1,1528,53.26124869,1,871,29.80472765,20,2207,75.57382665,1.5,1636,56.01233299
1628,Mickael Malsa,MTQ,MF,Levante,La Liga,26,85.26892771,1.65,1908,65.33059267,0.63,2470,84.58376156,1.65,2430,83.21342926,0.94,1389,48.41297524,3.23,2699,92.42891401,21.3,2382,81.56903049,2.28,2567,87.9068174
1629,Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,21,16.20417951,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.11,176,5.995203837,0,1,0
1630,Rey Manaj,ALB,FW,Spezia,Serie A,25,16.64953751,0.31,641,21.92531689,0,1,0,0.87,1242,42.51455978,0.82,1269,44.22741542,0.97,847,28.98252826,18.9,2071,70.91469681,0.87,863,29.53066119
1631,Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,22,56.59472422,0.56,857,29.32511134,0.22,1677,57.4169236,0.9,1296,44.36450839,0.79,1231,42.90198814,2.58,2403,82.28845495,26.4,2708,92.73723878,1.12,1141,39.05447071
1632,Vincent Manceau,FRA,DF,Angers,Ligue 1,32,67.45460774,1.68,1941,66.46111682,0.27,1837,62.89825283,1.34,2050,70.19527235,2.52,2251,78.4792466,1.3,1214,41.55532717,9.47,639,21.85680027,1.6,1782,61.01404591
1633,Gianluca Mancini,ITA,DF,Roma,Serie A,26,35.62863995,1.56,1794,61.4251456,0.63,2470,84.58376156,0.66,930,31.8259678,2.88,2360,82.2811301,1.84,1757,60.15758822,12.5,1065,36.45083933,1.28,1346,46.07742378
1634,Leonardo Mancuso,ITA,FW,Empoli,Serie A,30,7.26276122,0.64,917,31.3806098,0,1,0,0.64,906,31.00376841,0.64,1077,37.53051971,0.21,477,16.30695444,7.23,413,14.11442275,0.64,660,22.57622473
1635,Steve Mandanda,FRA,GK,Marseille,Ligue 1,37,16.20417951,0,1,0,0,1,0,0.11,519,17.74580336,0,1,0,0,1,0,0.11,176,5.995203837,0.11,490,16.75231244
1636,Reinildo Mandava,MOZ,DF,Lille,Ligue 1,28,47.27646454,2.19,2433,83.31620418,0.24,1740,59.57519699,2.07,2729,93.45666324,2.84,2345,81.75793512,2.9,2568,87.94107571,12.8,1115,38.16375471,2.31,2585,88.52346694
1637,Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,28,64.43987667,2.15,2406,82.39122987,0.56,2375,81.32922234,1.53,2293,78.52004111,2.85,2347,81.82769445,2.64,2439,83.52175403,12.2,1018,34.84069887,2.08,2414,82.66529633
1638,Aïssa Mandi,ALG,DF,Villarreal,La Liga,30,45.90613224,1.11,1335,45.70058239,0.85,2696,92.32613909,0.52,752,25.72798904,3.99,2582,90.02441577,0.65,637,21.78828366,4.64,308,10.51730045,1.37,1462,50.05138746
1639,Rolando Mandragora,ITA,MF,Torino,Serie A,24,77.90339157,1.09,1322,45.25522439,0.27,1837,62.89825283,1.16,1732,59.30113052,1.36,1734,60.44645971,1.29,1199,41.04145255,13.3,1183,40.49331963,1.43,1543,52.82631038
1640,Anthony Mandrea,FRA,GK,Angers,Ligue 1,25,16.71805413,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.1,173,5.892428914,0,1,0
1641,Sadio Mané,SEN,FW,Liverpool,Premier League,30,30.38711888,0.48,773,26.4474135,0.13,1346,46.07742378,1.02,1504,51.49023638,0.32,770,26.8224625,1.05,949,32.47687564,14.4,1354,46.35149024,1.15,1172,40.11647825
1642,Eliaquim Mangala,FRA,DF,Saint-Étienne,Ligue 1,31,52.79205207,2.37,2574,88.14662556,0.61,2449,83.8643371,0.84,1192,40.8016444,5.5,2795,97.45378444,1.15,1050,35.93696471,8.02,476,16.27269613,1.45,1579,54.05960946
1643,Orel Mangala,BEL,MF,Stuttgart,Bundesliga,24,54.91606715,1.36,1586,54.29941761,0.19,1580,54.09386776,0.68,964,32.99075026,0.92,1376,47.95953959,0.92,800,27.3723878,11.1,866,29.63343611,0.87,863,29.53066119
1644,Thomas Mangani,FRA,MF,Angers,Ligue 1,35,79.27372388,1.68,1941,66.46111682,0.45,2237,76.60157588,1.27,1929,66.05001713,1.72,1943,67.73630973,2.83,2534,86.77629325,22.9,2512,86.02261048,1.72,1976,67.66015759
1645,Ricardo Mangas,POR,DF,Bordeaux,Ligue 1,24,41.72661871,1.61,1858,63.61767729,0.15,1424,48.74957177,1.46,2215,75.84789311,1.99,2054,71.60795256,1.53,1436,49.16067146,11.6,936,32.03151764,1.61,1794,61.4251456
1646,Kostas Manolas,GRE,DF,Napoli,Serie A,30,37.27303871,2.29,2523,86.39945187,0,1,0,0.57,810,27.71497088,2.57,2270,79.14196024,0.57,600,20.52072628,5.14,322,10.99691675,0.57,615,21.03460089
1647,Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,28,46.86536485,1.64,1895,64.88523467,0.43,2195,75.16272696,1.57,2351,80.50702295,2.07,2098,73.14265783,2.93,2582,88.42069202,12.5,1065,36.45083933,2,2313,79.20520726
1648,Myziane Maolida,FRA,MFFW,Nice,Ligue 1,23,51.59301131,0,1,0,0,1,0,2.5,2831,96.95101062,0,1,0,2.5,2338,80.06166495,15,1441,49.331963,2.5,2683,91.88078109
1649,Myziane Maolida,FRA,FWMF,Hertha BSC,Bundesliga,23,42.10346009,0.23,599,20.48646797,0,1,0,0.81,1140,39.0202124,0.7,1128,39.30938263,0.7,668,22.8502912,17.7,1878,64.30284344,0.81,811,27.74922919
1650,Sekou Mara,FRA,FW,Bordeaux,Ligue 1,19,30.66118534,0.1,552,18.87632751,0.1,1227,42.00068517,0.59,832,28.46865365,0.2,641,22.3229857,0.99,860,29.42788626,22.9,2512,86.02261048,0.69,707,24.18636519
1651,Maranhão,BRA,FWMF,Valencia,La Liga,25,22.67899966,0.93,1157,39.60260363,0,1,0,2.04,2716,93.01130524,0.93,1384,48.23857691,1.39,1295,44.33025009,23.1,2528,86.57074341,2.04,2379,81.46625557
1652,Nikola Mara,SRB,DF,Rayo Vallecano,La Liga,26,64.33710175,1.47,1705,58.37615622,1.21,2843,97.36211031,1.12,1671,57.21137376,5.26,2773,96.68643181,1.03,935,31.99725934,6.64,374,12.77834875,2.33,2599,89.00308325
1653,Fernando Marçal,BRA,DF,Wolves,Premier League,33,63.99451867,1.93,2193,75.09421035,0.31,1938,66.3583419,2.3,2804,96.02603631,3.35,2467,86.01325427,2.61,2422,82.9393628,15,1441,49.331963,2.61,2734,93.62795478
1654,Marcelo,BRA,DF,Real Madrid,La Liga,34,52.68927715,1.22,1442,49.36622131,0.41,2157,73.86091127,1.02,1504,51.49023638,1.22,1629,56.78409487,1.63,1545,52.894827,6.73,382,13.05241521,1.43,1543,52.82631038
1655,Marcelo,BRA,DF,Bordeaux,Ligue 1,35,93.07982186,1.7,1956,66.97499144,0.3,1916,65.60465913,0.6,845,28.91401165,4.1,2619,91.31496338,0.7,668,22.8502912,5.4,330,11.27098321,0.9,888,30.38711888
1656,Marcelo,BRA,DF,Lyon,Ligue 1,35,96.81397739,2,2253,77.1497088,1,2775,95.03254539,1,1454,49.777321,6,2836,98.88385072,2,1906,65.26207605,8,469,16.03288798,2,2313,79.20520726
1657,Solly March,ENG,DFFW,Brighton,Premier League,27,40.25351148,1.6,1846,63.2065776,0.21,1652,56.56046591,1.49,2247,76.94415896,1.19,1606,55.98186257,1.96,1880,64.37136005,13.4,1204,41.21274409,1.7,1952,66.8379582
1658,Riccardo Marchizza,ITA,DF,Empoli,Serie A,24,42.75436793,1.2,1417,48.50976362,0.47,2266,77.5950668,1.33,2022,69.23603974,1.87,2011,70.10812696,1.33,1243,42.54881809,14.1,1305,44.67283316,1.8,2072,70.94895512
1659,Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,30,75.64234327,1.79,2058,70.46933881,0.84,2693,92.22336417,0.61,861,29.46214457,3.54,2491,86.85036624,0.63,625,21.37718397,5.3,326,11.13394998,1.44,1570,53.75128469
1660,Iván Marcone,ARG,MF,Elche,La Liga,31,89.79102432,2.33,2548,87.25590956,0.33,1993,68.24254882,1,1454,49.777321,2.22,2141,74.64248343,2.78,2508,85.88557725,13,1141,39.05447071,1.33,1403,48.03014731
1661,Óscar de Marcos,ESP,DF,Athletic Club,La Liga,33,71.46282974,1.34,1567,53.64850976,0.16,1460,49.98287085,1.5,2260,77.38951696,1.71,1941,67.6665504,2.78,2508,85.88557725,12.7,1101,37.6841384,1.66,1871,64.06303529
1662,Davide Marfella,ITA,GK,Napoli,Serie A,22,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1663,José Mari,ESP,MF,Cádiz,La Liga,34,92.3603974,1.63,1883,64.47413498,0.23,1711,58.58170606,1.16,1732,59.30113052,0.47,900,31.35681897,2.09,2014,68.96197328,18.1,1935,66.25556697,1.4,1499,51.31894484
1664,Pablo Marí,ESP,DF,Udinese,Serie A,28,77.32100034,2.48,2626,89.92805755,0.94,2750,94.1760877,1.07,1587,54.33367592,5.97,2833,98.77921172,1.21,1113,38.0952381,9.33,624,21.34292566,2.01,2347,80.36998972
1665,Pablo Marí,ESP,DF,Arsenal,Premier League,28,63.75471052,3,2808,96.16306954,2,2908,99.58890031,1,1454,49.777321,5.5,2795,97.45378444,3,2618,89.65399109,9.5,640,21.89105858,3,2818,96.50565262
1666,José María Giménez,URU,DF,Atlético Madrid,La Liga,27,59.95203837,1.01,1250,42.78862624,0.97,2763,94.6214457,0.35,609,20.82905104,4.71,2696,94.00069759,0.88,774,26.48167181,6.21,354,12.0931826,1.32,1387,47.48201439
1667,Mariano,DOM,FW,Real Madrid,La Liga,28,4.487838301,0.26,614,21.00034258,0,1,0,0.26,565,19.32168551,1.05,1481,51.62190443,0.53,578,19.76704351,16.6,1705,58.37615622,0.26,510,17.43747859
1668,R?zvan Marin,ROU,MF,Cagliari,Serie A,26,55.01884207,0.8,1046,35.79993148,0.13,1346,46.07742378,0.89,1276,43.67934224,0.54,972,33.86815487,1.47,1377,47.13943131,16.9,1751,59.95203837,1.02,1027,35.14902364
1669,Guillermo Maripán,CHI,DF,Monaco,Ligue 1,28,71.90818774,1.86,2123,72.69612881,0.64,2495,85.44021925,0.69,976,33.40184995,4.17,2623,91.45448204,1.96,1880,64.37136005,9.02,584,19.97259335,1.32,1387,47.48201439
1670,Mika Màrmol,ESP,DF,Barcelona,La Liga,19,4.761904762,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1671,Omar Marmoush,EGY,FWMF,Stuttgart,Bundesliga,23,27.8177458,0.86,1096,37.51284687,0.06,1078,36.89619733,0.8,1119,38.30078794,0.29,729,25.39239623,1.66,1572,53.8198013,20.3,2275,77.90339157,0.86,849,29.05104488
1672,Omar Marmoush,EGY,FW,Wolfsburg,Bundesliga,23,79.75334018,0,1,0,0,1,0,0,1,0,0,1,0,6.67,2913,99.76019185,23.3,2542,87.05035971,0,1,0
1673,Marquinhos,BRA,DF,Paris S-G,Ligue 1,28,49.70880439,1.57,1809,61.93902021,0.69,2541,87.0161014,0.88,1258,43.0626927,3.1.1,#VALUE!,#VALUE!,1.1,993,33.98424118,8.84,568,19.42446043,1.57,1742,59.6437136
1674,Roger Martí,ESP,FW,Levante,La Liga,31,6.577595067,0.26,614,21.00034258,0,1,0,0.6,845,28.91401165,0.38,823,28.67108476,0.89,780,26.68722165,18.6,2029,69.47584789,0.6,634,21.68550874
1675,Anthony Martial,FRA,FWMF,Sevilla,La Liga,26,6.09797876,0.56,857,29.32511134,0,1,0,0.93,1348,46.14594039,0.37,809,28.18276945,0.74,695,23.7752655,15.6,1550,53.06611853,0.93,924,31.62041795
1676,Anthony Martial,FRA,FW,Manchester Utd,Premier League,26,5.378554299,0.42,721,24.6659815,0,1,0,1.25,1882,64.43987667,0.83,1283,44.71573073,0.42,524,17.9170949,11.7,950,32.51113395,1.25,1284,43.9534087
1677,Martín,ESP,MF,Cádiz,La Liga,23,98.76670092,2.31,2540,86.9818431,0,1,0,0.77,1078,36.89619733,2.31,2178,75.93303104,0.77,710,24.28914012,16.9,1751,59.95203837,0.77,775,26.51593011
1678,Aarón Martín,ESP,DF,Mainz 05,Bundesliga,25,42.99417609,1.37,1595,54.60774238,0.16,1460,49.98287085,1.18,1760,60.26036314,1.88,2015,70.24764562,2.27,2168,74.23775266,15.3,1494,51.14765331,1.33,1403,48.03014731
1679,Ander Martin,ESP,FWMF,Real Sociedad,La Liga,21,34.01849949,3,2808,96.16306954,0,1,0,1,1454,49.777321,1,1430,49.84304151,1,871,29.80472765,35,2847,97.49914354,1,995,34.05275779
1680,Andrés Martín,ESP,FWMF,Rayo Vallecano,La Liga,22,4.385063378,1.43,1653,56.59472422,0,1,0,0.95,1376,47.105173,0,1,0,0.48,550,18.80781089,19.5,2148,73.5525865,0.95,943,32.2713258
1681,Carlos Martín,ESP,DF,Atlético Madrid,La Liga,20,0,0,1,0,0,1,0,0,1,0,1.1,1528,53.26124869,0,1,0,20,2207,75.57382665,0,1,0
1682,Iván Martín,ESP,MF,Alavés,La Liga,23,47.92737239,0.56,857,29.32511134,0,1,0,1.11,1650,56.4919493,0,1,0,1.67,1576,53.95683453,16.1,1631,55.84104145,1.11,1122,38.40356286
1683,Jonas Martin,FRA,MF,Rennes,Ligue 1,32,84.00137033,1.28,1502,51.42171977,0.17,1509,51.66152792,0.94,1366,46.76258993,1.24,1644,57.30728985,1.58,1497,51.25042823,14.3,1339,45.83761562,1.11,1122,38.40356286
1684,Martinelli,BRA,FWMF,Arsenal,Premier League,20,30.0445358,1.01,1250,42.78862624,0.29,1887,64.61116821,1.69,2481,84.96060295,0.72,1165,40.59993024,1.45,1360,46.55704008,16.5,1689,57.8280233,1.98,2295,78.58855773
1685,Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,26,82.9393628,2.39,2587,88.59198356,0.57,2391,81.87735526,1.01,1494,51.14765331,2.96,2383,83.0833624,2.45,2310,79.10243234,11.9,982,33.60739979,1.57,1742,59.6437136
1686,Emiliano Martínez,ARG,GK,Aston Villa,Premier League,29,18.25967797,0.03,542,18.53374443,0,1,0,0,1,0,0.03,521,18.13742588,0,1,0,0.06,143,4.864679685,0,1,0
1687,Iñigo Martínez,ESP,DF,Athletic Club,La Liga,31,91.77800617,2.19,2433,83.31620418,0.46,2257,77.28674203,0.96,1400,47.92737239,5.46,2791,97.31426578,1.27,1178,40.32202809,7.08,403,13.77183967,1.42,1529,52.34669407
1688,Javi Martínez,ESP,MF,Osasuna,La Liga,22,68.65364851,1.73,1988,68.07125728,0.2,1623,55.56697499,1.02,1504,51.49023638,0.92,1376,47.95953959,2.45,2310,79.10243234,21,2354,80.60979788,1.22,1233,42.20623501
1689,Josep Martinez,ESP,GK,RB Leipzig,Bundesliga,24,22.67899966,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1690,Lautaro Martínez,ARG,FW,Inter,Serie A,24,18.43096951,0.87,1109,37.95820486,0.16,1460,49.98287085,0.83,1173,40.15073655,0.28,718,25.00871992,0.98,850,29.08530319,14.9,1431,48.98937992,0.98,978,33.47036656
1691,Pablo Martínez,ESP,MF,Levante,La Liga,24,57.79376499,1.92,2184,74.78588558,0.41,2157,73.86091127,1.1,1634,55.94381638,0.68,1120,39.03034531,1.78,1703,58.3076396,20.3,2275,77.90339157,1.51,1669,57.14285714
1692,Gelson Martins,POR,FWMF,Monaco,Ligue 1,27,48.95512162,1.23,1450,49.64028777,0.14,1396,47.79033916,1.13,1683,57.62247345,0.28,718,25.00871992,2.22,2123,72.69612881,23.1,2528,86.57074341,1.27,1330,45.52929085
1693,Adam Marui?,MNE,DF,Lazio,Serie A,29,59.43816375,2.02,2301,78.79410757,0.3,1916,65.60465913,1.56,2334,79.92463172,1.95,2042,71.18939658,0.99,860,29.42788626,7.12,404,13.80609798,1.85,2139,73.24426173
1694,Omar Mascarell,ESP,MF,Elche,La Liga,29,70.91469681,1.48,1717,58.78725591,0.58,2406,82.39122987,1.77,2555,87.49571771,2.06,2090,72.86362051,1.55,1465,50.15416238,15.9,1602,54.84755053,2.35,2611,89.41418294
1695,Andrea Masiello,ITA,DF,Genoa,Serie A,36,92.3603974,2.11,2374,81.29496403,0.7,2555,87.49571771,1.23,1846,63.2065776,3.68,2510,87.51307987,1.4,1306,44.70709147,7.54,436,14.90236382,1.93,2233,76.46454265
