Rk,Player,Nation,Pos,Club,League,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
1883,Jamal Musiala,GER,MFFW,Bayern Munich,Bundesliga,19,2003,30,12,1465,16.3,0.31,2.64,0.98,37.2,0.12,0.31,15.1,0,0,0,37.8,45.3,83.4,600.1,145.4,20.1,23.3,86.3,14.2,16.4,86.6,2.82,3.5,80.7,0.31,1.72,3.74,1.84,0,5.09,45.3,44.4,0.92,0.18,0.12,11.7,0.31,0.55,0,0,0,0,37.9,5.09,2.39,3.31,39.1,0.86,0.55,0.98,37.8,0.25,0.18,2.27,1.47,4.17,3.25,0,0.43,0.12,0.18,0.18,0.61,0.49,0,0.12,0,0,0,2.33,1.53,0.67,0.92,0.74,0.86,2.27,37.8,1.41,21.7,7.18,33.1,3.99,8.1,9.63,1.72,0,0,1.72,2.09,4.42,0.25,0,63.2,0.37,7.73,29.4,30.9,6.87,62.3,2.88,5.21,55.3,3.01,0.25,49.9,239.3,148.3,7.61,2.52,0.98,2.7,3.25,54,44.8,83,10.4,0.12,0,0,1.04,1.78,0.18,0.55,1.53,0,0,0,9.94,0.67,0.98,40.7
1890,Obite N'Dicka,FRA,DF,Eint Frankfurt,Bundesliga,22,1999,32,32,2857,31.7,0.13,0.85,0.16,18.5,0.15,0.8,7.6,0,0,0,49.7,58.3,85.2,967.8,299.3,17.9,19.6,91.5,25.4,28.2,89.9,5.96,9.5,62.8,0.13,0.35,1.99,0.32,0.06,2.65,58.3,56.6,1.77,1.07,0,7.13,0.82,0.32,0,0,0,0,44.3,4.86,9.15,45,8.01,2.15,0.69,0.16,49.7,0.13,1.01,1.04,0.57,0.79,0.6,0.06,0,0.06,0,0.06,0.19,0.13,0,0,0.06,0,0,2.05,1.36,1.01,0.95,0.09,1.07,1.77,60.7,0.69,12.2,4.67,38.1,5.71,5.58,0.95,2.33,0.69,0.06,1.64,2.02,4.07,5.05,0.06,71.3,8.3,37.3,33.8,4.54,1.2,69.6,0.32,0.44,71.4,0.35,0.03,43.6,227.1,95.3,2.37,0.76,0.09,0.41,0.41,47.4,45.7,96.3,0.22,0.09,0,0,1.55,0.47,0.13,0.32,1.36,0,0.03,0.03,10.6,4.45,2.59,63.2
1900,Nikolas Nartey,DEN,MFDF,Stuttgart,Bundesliga,22,2000,8,4,404,4.5,0,0.22,0,0,0,0,14.9,0,0,0,33.8,44.9,75.2,569.3,176.7,14.9,18.7,79.8,16.2,19.3,83.9,2,4.89,40.9,0,0.89,1.78,1.56,0.44,3.78,44.9,40.2,4.67,0.89,0,9.56,0.89,1.78,0,0,0,0,28.2,9.11,7.56,31.8,5.33,1.11,3.78,0.44,33.8,0,0.44,2,1.56,2.22,2,0,0,0,0.22,0,0,0,0,0,0,0,0,2,0.89,0.22,1.56,0.22,0.44,1.33,33.3,0.89,16.7,4.22,25.3,4.89,8.67,3.11,1.78,0.44,0,1.33,1.56,3.56,1.33,0,55.8,2,13.8,28.4,16.4,1.56,51.8,0.67,1.33,50,0.67,0,33.8,141.3,70.9,3.56,1.33,0.22,2,0.89,41.6,35.3,85,4.22,0.22,0,0,2.22,1.33,0.22,1.78,0.89,0,0,0,7.78,3.11,0.67,82.4
1912,Paul Nebel,GER,MFFW,Mainz 05,Bundesliga,19,2002,10,2,228,2.5,0,1.2,0.4,33.3,0,0,11.4,0,0,0,25.2,38.8,64.9,336.8,88,15.6,21.2,73.6,5.2,8,65,1.2,3.2,37.5,0.4,1.6,0.8,0,0,1.2,38.8,35.6,3.2,2,0,12.4,1.6,2,1.2,0.8,0.4,0,26,6,6.8,6,30.8,0.8,0,0.8,25.2,0,1.2,3.6,2.4,2,1.2,0.8,0,0,0,0,0.4,0.4,0,0,0,0,0,2,1.6,0.8,0.8,0.4,0.4,0.8,50,0.4,20.8,6,28.8,4.4,8.8,7.6,0.8,0,0,0.8,0.8,2.8,0.4,0,52.4,0.4,8.8,23.2,24.4,4.4,49.2,0,1.2,0,0,0,38.4,166.8,75.2,3.2,1.6,1.6,4.4,2,50.8,37.2,73.2,8,1.2,0,0,2.8,1.2,0.4,2,1.6,0,0,0,6.4,0.4,4.8,7.7
1915,David Nemeth,AUT,DF,Mainz 05,Bundesliga,21,2001,6,2,311,3.5,0,0,0,0,0,0,0,0,0,0,42,49.7,84.5,773.7,237.4,16,17.1,93.3,20.9,23.1,90.1,4.29,8.29,51.7,0,0,1.43,0,0,2,49.7,48,1.71,1.71,0,9.14,0.86,0,0,0,0,0,35.7,5.71,8.29,6.86,36,3.43,0,0.29,42,0.29,1.43,0.29,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0.57,1.14,0,0,0.29,0.86,33.3,0.57,7.43,2.86,38.5,4.29,2.86,0.29,2,0.57,0,1.43,2,3.14,2.86,0,58.3,7.71,33.7,26,1.14,0,56.6,0.29,0.57,50,0.29,0,37.4,153.7,71.4,0.29,0,0,0,0.86,39.7,38.6,97.1,0,0,0,0,0.29,0.57,0,0,0.57,0,0,0,8.86,4,2,66.7
1919,Luca Netz,GER,DF,M'Gladbach,Bundesliga,19,2003,24,17,1396,15.5,0,0.97,0.32,33.3,0,0,16.7,0.06,0,0,28.9,36.7,78.7,495.6,176.6,14.2,15.8,89.8,11.2,13.4,83.6,2.71,5.55,48.8,0.26,1.16,0.71,1.03,0.45,1.55,36.7,27.9,8.77,0.84,0.06,5.61,0.77,1.1,1.29,0.71,0.26,0,21,6.26,9.42,25.6,3.16,0.58,6.65,0.19,28.9,0.13,0.58,0.84,1.1,1.94,1.16,0.58,0,0.19,0,0,0.39,0.19,0.19,0,0,0,0,1.61,1.16,0.77,0.65,0.19,0.77,2.9,26.7,2.13,16.5,5.35,32.4,5.94,6.77,3.81,2.97,0.32,0,2.65,1.61,3.23,2.26,0,49.2,2.97,16.3,20.2,14.8,1.87,40.6,0.9,1.48,60.9,0.97,0,26.6,94.3,49.7,2.06,0.71,0.26,1.48,1.23,29.9,25.4,84.7,3.61,0.06,0,0,0.58,0.84,0.13,1.1,1.16,0,0,0,5.87,0.84,1.16,41.9
1920,Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,36,1986,28,28,2510,27.9,0,0,0,0,0,0,0,0,0,0,38.9,44.4,87.7,1063.4,599.4,6.45,6.45,100,17.9,18.1,98.8,14.3,19.5,73.3,0,0,0.32,0.04,0,0.18,44.4,37,7.38,1.43,0,3.19,1.08,0,0,0,0,0,30.2,3.84,10.4,8.39,29.5,0.14,0,5.81,38.9,0.14,0.5,0.43,0.07,0.22,0.22,0,0,0,0,0,0.07,0.07,0,0,0,0,0,0.04,0,0.04,0,0,0,0.04,0,0.04,0.11,0.04,33.3,0.07,0,0.04,0.04,0,0,0.04,0,0.04,0,0.07,46,34.9,44.6,1.65,0.04,0,38.7,0,0,0,0,0,25.7,103.8,52.8,0,0,0,0,0,28.5,28.2,99.1,0,0,0,0,0,0.07,0,0,0,0,0,0,5.91,0,0,0
1921,Florian Neuhaus,GER,MF,M'Gladbach,Bundesliga,25,1997,29,24,2121,23.6,0.17,2.03,0.81,39.6,0.08,0.21,20.2,0.04,0,0,38,48,79.2,717.6,234.1,15.8,18.4,85.5,16.3,19.4,84.2,5.08,8.26,61.5,0.17,0.93,3.64,0.76,0.04,5.59,48,46.3,1.69,1.48,0.17,10.5,1.31,0.38,0.13,0.08,0,0.04,36.3,4.36,7.29,9.96,36.3,0.68,0.08,0.47,38,0.3,0.81,2.03,1.14,2.08,1.82,0,0.08,0.13,0.04,0,0.25,0.21,0,0,0.04,0,0,2.37,1.69,1.23,0.89,0.25,0.97,2.42,40.4,1.44,15.7,5.42,34.6,4.53,7.8,3.35,2.16,0.34,0,1.82,1.99,4.36,0.89,0.08,61.1,2.12,15,37,12.5,2.2,59.6,1.02,1.91,53.3,1.14,0.13,41.6,180,109.6,4.07,0.76,0.42,1.44,1.1,47.1,42.4,90,3.22,0.08,0,0,0.97,1.57,0,0.38,1.69,0,0,0,8.56,0.55,0.72,43.3
1927,Jessic Ngankam,GER,FW,Greuther Fürth,Bundesliga,21,2000,6,4,341,3.8,0.53,2.11,1.32,62.5,0.25,0.4,13.4,0,0,0,7.11,11.3,62.8,103.7,15.8,4.21,5.79,72.7,1.84,3.16,58.3,0.79,1.32,60,0.26,0.26,0.53,0,0,0,11.3,10.3,1.05,0,0,3.95,0,0.53,0,0,0,0,7.37,1.58,2.37,0.79,8.16,0.26,0,0.53,7.11,0.53,0,0.79,0.79,0.79,0.26,0,0.26,0.26,0,0,0.53,0.26,0,0,0.26,0,0,1.05,0.53,0.26,0.53,0.26,0.53,0.79,66.7,0.26,20.3,5.53,27.3,1.05,11.1,8.16,0.79,0,0,0.79,0.53,1.58,0.26,0,23.9,0.26,1.05,14.2,10.5,4.21,22.9,1.05,2.63,40,1.05,0,14.7,41.8,24.5,1.84,0.79,0.26,3.68,1.84,40,15.3,38.2,5.26,0,0,0,3.68,1.58,0.26,0.53,0.53,0,0,0,4.74,1.84,5.79,24.1
1931,Moussa Niakhate,FRA,DF,Mainz 05,Bundesliga,26,1996,30,29,2567,28.5,0.14,0.32,0.11,33.3,0.22,0.67,14,0,0.07,0.07,43,55.9,76.9,875.3,380.9,13.8,15.7,87.9,22.2,25.9,85.8,6.49,13,49.9,0,0.39,3.19,0.39,0.07,4.42,55.9,46,9.86,1.79,0,7.93,0.81,1.47,0,0,0,0,34.7,6.42,14.8,37.2,6.84,2.25,8.04,0.11,43,0.07,1.33,1.4,0.95,1.05,0.81,0.21,0,0,0.04,0,0.04,0.04,0,0,0,0,0,2.11,1.3,1.4,0.63,0.07,0.74,1.37,53.8,0.63,12.2,4.81,39.5,6.56,4.6,1.02,1.51,0.42,0.04,1.09,2.63,4.74,3.47,0.04,65.8,7.79,32.5,29.1,7.86,0.77,56,0.35,0.46,76.9,0.35,0.14,33.6,181.7,90.6,2,0.67,0,0.25,0.46,35.3,33.9,96,0.28,0.04,0,0,1.26,0.84,0.11,1.47,1.3,0,0.04,0,11,2.49,1.33,65.1
1935,Florian Niederlechner,GER,FW,Augsburg,Bundesliga,31,1990,26,13,1165,12.9,0.39,2.17,0.93,42.9,0.18,0.42,11.8,0,0,0,12.6,17.4,72,216.6,47.1,5.58,8.22,67.9,5.12,6.12,83.5,1.32,1.86,70.8,0.23,1.09,1.32,0.47,0.16,1.47,17.4,15.4,2.02,0,0.08,5.66,0.16,0.62,0,0,0,0,10.9,3.57,2.95,2.56,10.9,1.32,0.16,0.31,12.6,0,0.31,0.47,0.78,2.25,1.63,0,0.16,0.16,0.23,0.08,0.47,0.31,0,0,0,0.16,0,0.7,0.54,0.08,0.39,0.23,0.47,1.16,40,0.7,14.7,4.34,29.5,0.39,5.43,8.91,1.24,0.16,0,1.09,0.23,0.93,0.54,0,29.7,0.85,3.02,15,12.8,4.34,27.8,0.7,1.78,39.1,0.78,0.08,16.5,65.3,31.6,2.09,0.39,0.62,2.17,1.63,39.1,19.3,49.4,4.81,0.08,0,0,1.16,1.94,0.7,0.62,0.54,0.16,0,0.08,4.5,2.64,4.03,39.5
1936,Håvard Nielsen,NOR,MFFW,Greuther Fürth,Bundesliga,28,1993,26,14,1367,15.2,0.13,1.84,0.59,32.1,0.07,0.22,13.3,0,0,0,16.1,24.2,66.3,238.4,67.1,8.75,12.1,72.3,5.59,8.29,67.5,0.86,1.38,61.9,0,0.39,1.05,0.39,0,2.3,24.2,23.4,0.79,0.13,0,8.36,0,0.59,0,0,0,0,14.5,5.13,4.61,5.33,12.1,2.83,0,0.39,16.1,0.2,0.53,1.12,1.12,1.45,0.92,0,0.26,0.07,0.13,0.07,0.26,0.26,0,0,0,0,0,1.78,1.18,0.53,0.99,0.26,0.53,1.45,36.4,0.92,17.4,5.46,31.3,3.09,9.28,5.07,1.32,0.07,0,1.25,0.53,2.3,1.12,0,38.4,1.32,5,19.6,15.7,4.14,37.6,1.45,2.76,52.4,1.45,0.26,21.4,90.1,45.5,2.5,0.86,0.39,2.76,1.84,39.9,27,67.7,6.58,0.13,0,0,1.78,1.64,0.59,0.59,1.18,0,0,0,4.67,4.54,3.03,60
1940,Joakim Nilsson,SWE,DF,Arminia,Bundesliga,28,1994,31,31,2735,30.4,0.07,0.16,0.1,60,0.4,0.67,15.5,0,0,0,32.4,38.9,83.1,712.2,232.7,8.03,9.05,88.7,18.8,20.9,89.8,5.36,8.42,63.7,0,0.13,2.14,0.1,0,2.27,38.9,37.2,1.78,1.41,0,5.66,0.76,0,0,0,0,0,26.2,3.52,9.28,28.2,5.03,3.32,0.3,0.1,32.4,0.07,0.72,0.49,0.33,0.3,0.23,0.03,0,0,0,0.03,0.03,0.03,0,0,0,0,0,1.41,0.76,0.89,0.53,0,0.59,0.86,69.2,0.26,10.7,3.32,31,6.32,4.21,0.2,1.94,0.76,0.03,1.18,2.04,3.45,5.95,0.03,50.5,8.13,30.7,21.7,0.95,0.33,48.8,0,0,0,0,0,25.4,138.4,71.3,1.51,0.1,0,0.2,0.2,27.2,26.6,97.8,0.16,0.16,0,0,1.25,0.53,0.07,0,0.76,0,0,0,9.14,3.45,2.57,57.4
1945,Christopher Nkunku,FRA,FWMF,RB Leipzig,Bundesliga,24,1997,34,31,2723,30.3,0.66,2.64,1.29,48.8,0.24,0.49,15.7,0.23,0.03,0.03,27.8,34.7,80.1,429.1,110.8,16.1,18.3,88.1,8.48,10.5,80.8,2.21,3.63,60.9,0.43,2.08,1.72,1.91,0.26,3.56,34.7,32.5,2.18,0.53,0.2,8.22,0.83,1.72,0.96,0.43,0.2,0.03,25.5,4.26,4.92,4.19,28.1,0.96,0.36,0.26,27.8,0.07,0.43,1.35,1.19,4.42,2.77,0.3,0.5,0.33,0.43,0.1,0.92,0.59,0,0.1,0.07,0.13,0.03,0.83,0.43,0.26,0.4,0.17,0.23,0.86,26.9,0.63,17.9,5.64,31.6,1.82,7.89,8.15,0.96,0.17,0,0.79,0.79,1.62,0.59,0,48.5,0.73,3.53,19.6,28.9,7.06,46.3,1.98,3.33,59.4,2.21,0.13,36,176.8,96.4,5.64,1.52,1.29,3.17,1.88,53.1,37.1,69.9,11.4,0.07,0,0,1.12,2.21,0.43,1.72,0.43,0.1,0,0,5.05,1.16,1.49,43.8
1946,Lukas Nmecha,GER,FWMF,Wolfsburg,Bundesliga,23,1998,25,18,1627,18.1,0.44,2.98,1.16,38.9,0.15,0.38,12.5,0,0,0,15.3,22.5,67.9,231.9,37.5,9.12,12.3,74.3,4.64,6.74,68.9,0.99,1.82,54.5,0,0.61,0.72,0.88,0.11,1.1,22.5,21.1,1.44,0,0.06,5.97,0.72,1.1,0,0,0,0,13.5,5.25,3.81,1.93,17.2,1.22,0.11,0.61,15.3,0.11,0.44,1.16,0.99,2.27,1.38,0,0.28,0.28,0.33,0,0.33,0.22,0,0,0.06,0.06,0,1.05,0.66,0.44,0.44,0.17,0.11,0.83,13.3,0.72,18.9,4.81,25.4,1.93,8.51,8.45,0.99,0.06,0,0.94,0.39,1.44,0.55,0,37.3,0.72,4.09,18.4,17.3,5.86,35.9,1.38,2.49,55.6,1.49,0,23.3,113.5,65.1,2.98,1.22,0.83,3.65,2.32,41.2,27.6,67,8.12,0.28,0,0,1.93,1.88,0.33,1.1,0.66,0.06,0,0,4.2,2.04,2.76,42.5
1951,Håvard Nordtveit,NOR,DF,Hoffenheim,Bundesliga,31,1990,11,1,304,3.4,0,0.29,0,0,0,0,13,0,0,0,58.2,73.5,79.2,1319.7,462.4,16.8,17.9,93.4,28.8,32.6,88.3,11.8,20,58.8,0,0.29,5.59,0.59,0,5.29,73.5,68.5,5,2.65,0,8.24,2.06,0,0,0,0,0,50,5.59,17.9,6.47,58.5,4.71,2.06,0.29,58.2,0.59,0.29,1.76,1.18,0.59,0.29,0,0,0,0,0.29,0,0,0,0,0,0,0,2.35,1.47,0.88,0.88,0.59,1.47,1.47,100,0,8.53,2.65,31,3.53,3.53,1.47,2.35,0.29,0,2.06,1.76,4.12,4.41,0,86.2,7.65,41.5,43.5,8.82,0.88,81.8,0.59,0.59,100,0.59,0,52.1,312.6,164.1,3.24,1.18,0,0.29,0.88,56.8,55.6,97.9,0.29,0.29,0,0,0.59,2.06,0,0,1.47,0,0,0,13.5,1.76,2.65,40
1953,Connor Noß,IRL,MF,M'Gladbach,Bundesliga,21,2001,3,0,52,0.6,0,1.67,0,0,0,0,13.5,0,0,0,16.7,20,83.3,188.3,40,8.33,10,83.3,5,5,100,0,1.67,0,0,1.67,3.33,0,0,0,20,20,0,0,0,1.67,0,0,0,0,0,0,16.7,1.67,1.67,3.33,16.7,0,0,0,16.7,0,0,0,0,3.33,1.67,0,0,0,1.67,0,1.67,0,0,0,0,1.67,0,0,0,0,0,0,0,1.67,0,1.67,36.7,11.7,31.8,6.67,18.3,11.7,3.33,1.67,0,1.67,0,0,0,0,30,1.67,6.67,13.3,11.7,1.67,30,0,0,0,0,0,20,85,46.7,3.33,0,0,1.67,3.33,35,23.3,66.7,6.67,0,0,0,1.67,1.67,0,0,0,0,0,0,3.33,0,3.33,0
1954,Hugo Novoa,ESP,MFFW,RB Leipzig,Bundesliga,19,2003,8,1,136,1.5,0.67,1.33,1.33,100,0.5,0.5,13.3,0,0,0,19.3,29.3,65.9,244.7,56,13.3,19.3,69,5.33,7.33,72.7,0,1.33,0,0,0.67,0.67,0.67,0.67,0.67,29.3,28,1.33,0,0,8.67,0,2,0,0,0,0,20,6,3.33,2.67,22,1.33,1.33,1.33,19.3,0,0.67,2,1.33,2,1.33,0,0,0,0.67,0,0.67,0,0,0,0,0.67,0,3.33,1.33,1.33,0,2,1.33,4.67,28.6,3.33,32,6.67,20.8,6,12.7,13.3,0.67,0,0,0.67,2.67,6,0,0,51.3,0,6,20.7,26.7,4.67,50,0.67,5.33,12.5,1.33,0,36.7,158.7,76,4.67,0.67,0.67,4.67,4,48.7,36.7,75.3,9.33,0,0,0,0.67,2.67,0.67,2,1.33,0,0,0,6.67,0.67,2.67,20
1955,Soma Novothny,HUN,FWMF,Bochum,Bundesliga,27,1994,6,0,80,0.9,1.11,3.33,1.11,33.3,0.33,1,9,0,0,0,13.3,18.9,70.6,231.1,100,5.56,8.89,62.5,6.67,7.78,85.7,1.11,2.22,50,0,0,2.22,0,0,3.33,18.9,18.9,0,0,0,6.67,1.11,1.11,0,0,0,0,7.78,7.78,3.33,1.11,10,3.33,0,0,13.3,0,0,0,0,1.11,0,0,0,0,1.11,0,0,0,0,0,0,0,0,1.11,0,1.11,0,0,0,0,0,0,25.6,7.78,30.4,5.56,8.89,11.1,0,0,0,0,2.22,3.33,1.11,0,31.1,4.44,8.89,11.1,11.1,6.67,31.1,0,0,0,0,0,11.1,37.8,11.1,1.11,0,0,2.22,1.11,42.2,22.2,52.6,5.56,0,0,0,2.22,2.22,0,1.11,0,1.11,0,0,3.33,5.56,10,35.7
1959,Kasim Nuhu,GHA,DF,Hoffenheim,Bundesliga,26,1995,3,0,5,0.1,0,10,10,100,0,0,10,0,0,0,50,60,83.3,1290,840,10,10,100,20,30,66.7,20,20,100,0,0,20,0,0,20,60,60,0,0,0,30,0,0,0,0,0,0,20,10,30,0,40,0,0,0,50,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,10,10,10,0,90,10,30,50,20,10,90,0,0,0,0,0,30,480,380,10,0,0,0,0,40,40,100,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,100
1961,Hans Nunoo Sarpei,GHA,DFMF,Greuther Fürth,Bundesliga,23,1998,8,7,643,7.1,0,0.42,0,0,0,0,16,0,0,0,37.2,44.9,82.8,824.4,224.8,10.1,11.3,90,19.3,20.8,92.6,7.32,11.7,62.7,0,0,1.83,0.14,0,1.69,44.9,43,1.97,1.83,0,4.79,1.13,0,0,0,0,0,33.1,4.37,7.46,5.21,35.8,2.54,0.14,0.42,37.2,0.28,0.99,0.99,0.42,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,2.54,1.55,1.41,1.13,0,1.55,2.11,73.3,0.56,11,4.65,42.3,4.93,5.77,0.28,1.55,0.7,0,0.85,2.11,4.65,4.51,0,56.2,7.89,34.2,23,1.41,0.42,54.4,0.28,0.42,66.7,0.28,0,32.1,158.3,88.9,1.55,0.28,0,0,0,34.1,33.7,98.8,0.28,0.28,0,0,0.99,2.54,0,0,1.55,0,0,0,8.73,1.83,1.83,50
1972,Bastian Oczipka,GER,DF,Union Berlin,Bundesliga,33,1989,18,9,932,10.4,0,0.48,0.1,20,0,0,16.8,0,0,0,39.5,54.1,73,714,327.5,18.1,20.5,88.3,16.2,20,80.8,4.81,10.3,46.7,0.1,1.54,2.98,1.44,0.87,4.81,54.1,40.1,14,1.73,0,8.46,1.54,2.69,1.83,0.58,1.06,0,27.7,12.8,13.7,32.6,8.85,1.44,10.5,0.1,39.5,0.1,1.15,1.63,3.08,2.4,1.35,0.96,0,0,0.1,0,0.29,0.29,0,0,0,0,0,2.12,1.35,1.63,0.29,0.19,0.96,1.54,62.5,0.58,12.7,3.85,30.3,6.83,3.94,1.92,1.92,0.19,0,1.73,1.92,4.04,1.73,0.1,64.6,3.08,18.5,30.1,19.3,1.35,51,1.15,2.12,54.5,1.15,0.38,36.1,191.2,92.5,5.19,1.63,0.58,0.87,0.77,36.5,33.8,92.4,2.31,0.1,0,0,1.06,1.44,0.1,2.69,1.35,0,0,0,8.37,1.15,0.58,66.7
1979,Masaya Okugawa,JPN,MFFW,Arminia,Bundesliga,26,1996,33,30,2531,28.1,0.28,1.14,0.57,50,0.25,0.5,16,0,0,0,11.1,17.1,64.9,170.4,54.8,5.98,7.97,75,3.88,5.84,66.5,0.78,1.64,47.8,0.04,0.82,0.93,0.43,0.04,1.42,17.1,16.7,0.43,0,0,4.48,0.07,0.57,0.04,0,0,0,11.2,3.38,2.53,5.34,9.36,1.35,0.11,0.07,11.1,0.18,0.6,0.96,1.14,1.49,1.21,0,0.04,0.07,0.11,0.07,0.11,0.07,0,0,0.04,0,0,1.81,1.07,1,0.68,0.14,0.5,1.32,37.8,0.82,19.9,5.37,27.1,5.27,8.9,5.69,1.03,0.11,0,0.93,1.53,3.35,0.53,0,28.3,0.82,5.62,12.5,12.6,3.13,27.8,0.75,1.85,40.4,0.93,0.14,16.7,94.7,55.4,2.63,1,0.57,2.17,1.35,28.2,16.2,57.3,4.16,0,0,0,0.82,0.89,0.39,0.57,1.07,0,0,0,5.59,1.03,2.92,26.1
1982,Mathias Olesen,LUX,MF,Köln,Bundesliga,21,2001,3,0,17,0.2,0,0,0,0,0,0,0,0,0,0,45,65,69.2,720,235,30,35,85.7,10,20,50,5,10,50,0,5,5,0,0,5,65,65,0,0,0,10,5,0,0,0,0,0,45,10,10,20,35,5,0,0,45,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,50,10,10,20,0,0,0,0,5,5,0,0,75,0,30,25,25,0,75,0,0,0,0,0,55,270,130,5,0,0,0,5,45,45,100,10,0,0,0,0,0,0,0,0,0,0,0,25,5,0,100
1988,Dani Olmo,ESP,MF,RB Leipzig,Bundesliga,24,1998,19,7,743,8.3,0.36,2.65,1.45,54.5,0.14,0.25,18.8,0,0,0,33.9,42.4,79.8,529,164.9,17.8,21.2,84.1,11.6,13.3,87.3,2.41,4.7,51.3,0.36,1.45,3.61,1.69,0.24,5.78,42.4,41.1,1.33,0.48,0.12,11.7,0.96,0.72,0.36,0.12,0.24,0,31,5.78,5.66,6.87,32.7,0.96,0.12,0.84,33.9,0.12,0.48,2.05,1.2,3.61,2.41,0.12,0.36,0,0.72,0,0.72,0.6,0,0,0,0.12,0,1.57,0.96,0.48,0.84,0.24,0.24,1.2,20,0.96,21.6,7.35,34.1,3.98,11,6.63,0.84,0.12,0,0.72,1.33,2.89,0.12,0,57.3,0.72,8.8,28.6,25.5,4.34,56.3,2.65,5.78,45.8,3.37,0.36,44.9,200.5,116.7,5.18,3.01,0.36,2.05,1.93,50,42.9,85.8,7.59,0.24,0,0,0.6,3.25,0.12,0.72,0.96,0,0,0,8.55,1.08,1.33,45
1995,Karim Onisiwo,AUT,FW,Mainz 05,Bundesliga,30,1992,31,28,2361,26.2,0.19,2.48,0.73,29.2,0.08,0.26,13.4,0,0,0,13.6,21.9,62.3,204.9,52,7.6,10.7,70.8,4.24,6.64,63.8,0.92,1.87,49,0.31,1.53,0.76,0.73,0.23,1.68,21.9,20.3,1.56,0,0.08,7.82,0.38,2.14,0,0,0,0,12.2,5.42,4.27,3.28,14.1,1.49,0.08,0.69,13.6,0.11,0.46,1.07,1.76,3.28,2.37,0,0.38,0.19,0.27,0.08,0.5,0.42,0,0.04,0.04,0,0,0.92,0.46,0.08,0.42,0.42,0.11,0.57,20,0.46,20.3,5.65,27.9,1.49,7.33,11.5,1.41,0.08,0,1.34,0.42,1.34,0.23,0,39.6,0.53,2.33,15.9,24,7.52,38.1,1.72,4.08,42.1,2.1,0.19,26.1,116.8,72.6,4.05,1.03,1.6,5.23,2.9,53.8,29.4,54.5,9.77,0,0,0,1.68,1.3,1.03,2.14,0.46,0,0,0,4.5,2.75,4.85,36.2
1999,Willi Orban,HUN,DF,RB Leipzig,Bundesliga,29,1992,30,30,2642,29.4,0.07,0.88,0.31,34.6,0.08,0.22,10.3,0,0,0,61.3,68,90.1,1261.6,336,17,18.4,92.6,35.8,38.3,93.3,8.13,10.5,77.3,0.03,0.14,3.1,0.2,0.03,3.2,68,65.9,2.14,1.77,0,6.7,0.71,0.07,0,0,0,0,55.1,4.97,7.93,8.61,53.5,3.23,0.17,0.54,61.3,0.1,0.34,0.88,0.51,0.48,0.41,0,0,0.03,0.03,0,0.03,0.03,0,0,0,0,0,0.99,0.48,0.41,0.54,0.03,0.27,0.71,38.1,0.44,7.76,3.13,40.4,3.98,3.44,0.34,2.21,0.88,0,1.33,1.84,2.82,5.41,0.07,80.2,9.29,43.1,39.8,2.82,1.53,78.2,0.2,0.27,75,0.2,0,51.5,290.9,156.8,3.57,0.2,0,0.31,0.07,56.1,55.3,98.6,0.17,0.03,0,0,0.51,1.05,0.1,0.07,0.48,0,0,0,10.8,3.98,2.38,62.6
