Rk,Player,Nation,Pos,Club,League,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
743,Ouparine Djoco,SEN,GK,Clermont Foot,Ligue 1,24,1998,24,23,2116,23.5,0,0,0,0,0,0,0,0,0,0,21,31.2,67.2,588.9,360.2,4.3,4.38,98.1,9.02,9.19,98.1,7.02,17,41.4,0,0,0.13,0,0,0.04,31.2,21.5,9.7,3.11,0,1.7,0.6,0,0,0,0,0,15.2,0.81,15.2,17.2,7.06,0,0,4.43,21,0,1.11,0.26,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.04,33.3,0.13,0,0,0,0,0,0,0,0,0.04,0.13,33.9,28.9,33.7,0.13,0,0,24.3,0,0,0,0,0,15.1,86.1,42,0,0,0,0.04,0,13.2,13.1,99,0,0.04,0,0,0.04,0.17,0,0,0,0,0.04,0,5.79,0,0,0
748,Jeremy Doku,BEL,FWMF,Rennes,Ligue 1,20,2002,14,4,469,5.2,0.19,0.96,0.38,40,0.2,0.5,15.2,0,0,0,23.3,31.7,73.3,368.3,97.3,12.9,17.1,75.3,8.08,9.81,82.4,1.54,3.08,50,0.38,1.92,1.73,1.54,0.38,3.65,31.7,31.7,0,0,0,6.15,0.19,3.46,0,0,0,0,25.8,4.04,1.92,6.15,24,0.96,0,0,23.3,0,1.54,1.73,1.35,4.42,3.08,0,0.77,0.19,0.38,0,0.77,0.58,0,0.19,0,0,0,1.35,0.77,0.58,0.38,0.38,0.19,1.54,12.5,1.35,21.3,6.54,30.6,5.19,9.42,6.73,0.19,0,0,0.19,1.35,2.69,0,0,50.2,0.38,5.58,23.1,28.3,5.58,50.2,5.58,8.65,64.4,5.77,0.58,48.1,317.1,242.5,13.7,3.46,2.69,4.42,3.65,50.6,38.5,76,5.77,0.38,0,0,1.73,3.46,0,3.46,0.77,0,0,0,7.12,0.58,1.54,27.3
749,Kasper Dolberg,DEN,FW,Nice,Ligue 1,24,1997,26,19,1492,16.6,0.36,2.35,0.78,33.3,0.1,0.31,15.5,0,0.12,0.12,10.5,14.6,72,150.7,25.4,6.63,8.49,78,2.71,4.04,67.2,0.78,1.02,76.5,0.12,0.9,0.6,0.48,0.06,0.9,14.6,14.2,0.48,0,0,4.4,0.12,0.18,0,0,0,0,9.34,3.31,1.99,1.33,10.8,0.9,0.06,0.36,10.5,0,0.42,0.96,0.48,1.75,1.33,0,0,0.24,0.12,0.06,0.18,0.12,0,0,0.06,0,0,0.96,0.6,0.36,0.3,0.3,0.36,0.96,37.5,0.6,18.2,4.16,22.8,1.57,8.13,8.49,0.96,0.06,0,0.9,0.48,1.45,1.02,0,27.3,1.14,2.83,12.5,13.2,4.1,26.7,0.72,1.27,57.1,0.84,0.06,16.9,65.8,31.3,2.05,0.6,0.36,3.13,1.69,37.2,19.6,52.7,6.02,0,0,0,2.05,1.69,0.18,0.18,0.6,0,0,0,2.71,1.51,1.99,43.1
751,Brandon Domingues,FRA,MFFW,Troyes,Ligue 1,21,2000,11,1,231,2.6,0.38,1.54,0.77,50,0.25,0.5,19.3,0,0,0,26.5,35.4,75,430,132.7,11.5,14.6,78.9,11.5,15,76.9,1.92,2.31,83.3,0,2.69,1.15,1.54,0.77,3.46,35.4,33.5,1.92,0.77,0,2.31,1.15,2.69,0.38,0.38,0,0,26.2,3.85,5.38,4.23,28.8,1.54,0.77,0,26.5,0,0,1.54,1.92,3.08,2.31,0.77,0,0,0,0,0,0,0,0,0,0,0,2.31,0.77,1.15,1.15,0,0.38,0.77,50,0.38,26.9,8.08,30,5,17.3,4.62,1.54,0,0,1.54,1.15,3.46,0,0,51.2,0.77,8.46,24.2,25.4,4.62,49.2,0.38,1.54,25,0.38,0,37.3,237.3,144.2,6.92,2.69,0.38,2.69,1.92,45.8,36.9,80.7,4.62,0,0,0,1.54,3.46,0,2.69,0.77,0,0,0,6.15,0,0.77,0
757,Anastasios Donis,GRE,FWMF,Reims,Ligue 1,25,1996,13,3,370,4.1,0,2.44,0.24,10,0,0,19.7,0,0,0,12.4,22.7,54.8,205.6,36.3,6.34,8.29,76.5,3.66,8.29,44.1,1.46,3.41,42.9,0,1.22,0.73,0.73,0,0.98,22.7,22,0.73,0.24,0,6.1,0.98,4.39,0,0,0,0,11.5,6.83,4.39,6.59,14.1,0.98,0.49,0,12.4,0.24,0.49,2.2,1.22,1.22,1.22,0,0,0,0,0,0,0,0,0,0,0,0,2.44,1.71,0.98,0.98,0.49,0.24,0.98,25,0.73,19,5.85,30.8,4.63,8.05,6.34,1.22,0,0,1.22,0.73,3.17,0.24,0,38.8,0.73,5.37,15.9,23.7,5.12,38,1.71,3.9,43.8,1.95,0,30.2,242.4,170.7,7.8,2.68,2.2,2.68,3.17,42,27.8,66.3,8.05,0,0.24,0,2.2,0.73,1.95,4.39,1.71,0,0,0,4.88,0.49,1.71,22.2
758,Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,23,1999,17,17,1530,17,0,0,0,0,0,0,0,0,0,0,25.1,27.5,91.2,543.4,282.1,7.71,7.76,99.2,11.5,11.8,97.5,5.53,7.59,72.9,0,0,0,0,0,0,27.5,20.6,6.82,0.94,0,2.29,0.35,0,0,0,0,0,21.6,1.71,4.18,3.35,17.6,0.18,0.06,6,25.1,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,29.4,25.9,29.3,0.12,0,0,22.6,0.06,0.06,100,0.06,0,13.4,48.3,25.6,0,0,0,0,0.12,13.4,13.2,98.7,0,0.18,0,0,0,0.12,0,0,0,0,0,0,3.82,0,0,0
761,Jodel Dossou,BEN,FW,Clermont Foot,Ligue 1,30,1992,35,23,2008,22.3,0.13,2.38,0.72,30.2,0.06,0.19,17.1,0,0,0,18.6,25.7,72.3,271.7,78.1,10.9,13.1,83.3,5.92,8.07,73.3,1.08,2.02,53.3,0.04,1.03,1.61,1.03,0.54,2.29,25.7,25.2,0.49,0.04,0,5.7,0.58,2.2,0.04,0,0,0,20.4,3.32,1.97,1.48,22.8,0.45,0.4,0.27,18.6,0.04,0.67,1.26,1.75,2.47,1.61,0,0.4,0.18,0.22,0.04,0.18,0.04,0,0.09,0.04,0,0,1.39,1.03,0.67,0.45,0.27,0.4,1.7,23.7,1.3,16.8,4.75,28.3,4.17,7.31,5.29,1.21,0,0,1.21,0.49,1.88,0.27,0,39.9,0.58,5.52,17.2,20.9,4.53,39.4,1.88,3.45,54.5,1.97,0.04,32.1,180.4,118.3,6.55,1.75,1.66,2.78,2.6,39.8,29.6,74.4,6.59,0.18,0,0,1.26,1.93,0.63,2.2,1.03,0.04,0,0,5.34,0.31,0.85,26.9
762,Lucas Douath,FRA,MF,Saint-Étienne,Ligue 1,18,2003,31,20,1804,20,0.05,0.6,0.1,16.7,0.08,0.5,16.1,0,0,0,38.2,43.1,88.6,723.4,144.1,15.8,17.7,89,16.1,17.4,92.5,5.4,6.45,83.7,0,0.4,3.4,0.2,0.05,2.2,43.1,42,1.05,0.65,0,7.95,1.8,0.4,0,0,0,0,33.5,4.4,5.15,4.95,34.7,1.95,0.4,0.3,38.2,0.05,0.75,0.9,0.55,1.3,1.05,0.05,0.1,0,0,0.1,0,0,0,0,0,0,0,2.9,1.85,1.45,1.25,0.2,0.65,1.55,41.9,0.9,22.8,7.35,32.2,8.3,11.6,2.9,1.35,0.15,0,1.2,1.35,4.25,0.65,0.05,53,1.95,14.4,33.5,9.4,0.65,52.2,0.9,1.5,60,1,0,38.2,236.2,103.3,3.9,1.2,0.1,1.15,1.1,36.6,33.6,91.9,1.2,0.35,0,0,2,1.4,0,0.4,1.85,0,0.05,0,11.3,0.9,1.05,46.2
763,Lohann Doucet,FRA,MF,Nantes,Ligue 1,19,2002,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,60,90,66.7,1760,180,20,40,50,10,20,50,30,30,100,0,0,0,0,0,10,90,90,0,0,0,10,20,0,0,0,0,0,70,0,20,30,60,0,0,0,60,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,50,0,20,0,0,0,0,0,10,10,10,0,110,0,10,100,0,0,110,0,0,0,0,0,50,250,130,10,0,0,0,0,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0
765,Cheick Doucouré,MLI,MF,Lens,Ligue 1,22,2000,34,33,2946,32.7,0.03,0.95,0.34,35.5,0.03,0.09,22.1,0,0,0,52,59.3,87.6,973.3,239,21.5,23.8,90.3,23.7,26.2,90.4,6.12,7.77,78.7,0.12,1.16,5.72,0.76,0,6.27,59.3,58.4,0.89,0.83,0.31,9.66,1.22,0.09,0,0,0,0,48.3,5.5,5.57,3.43,52.9,1.93,0,0.43,52,0.12,0.52,2.11,0.86,2.63,2.26,0,0.06,0.09,0.09,0.12,0.21,0.15,0,0,0.06,0,0,2.63,2.05,1.35,1.04,0.24,0.8,2.02,39.4,1.22,15.2,5.5,36.2,5.87,7.61,1.71,0.95,0.21,0,0.73,2.26,4.89,0.58,0,68,2.02,14.1,47.4,11.7,0.61,67.4,0.8,1.13,70.3,0.86,0,46.1,262,143.6,6.88,2.02,0.06,0.7,0.73,52.8,50.3,95.2,1.68,0.21,0.03,0,1.44,0.89,0,0.09,2.05,0,0,0,9.14,0.67,0.73,47.8
766,Fodé Doucouré,MLI,DF,Reims,Ligue 1,21,2001,3,1,154,1.7,0,0.59,0,0,0,0,22,0,0,0,33.5,47.1,71.3,584.7,271.8,14.7,17.6,83.3,15.9,18.2,87.1,2.94,8.82,33.3,0,0.59,0.59,0.59,0,2.94,47.1,38.2,8.82,0,0,7.06,0,1.76,0,0,0,0,24.7,14.1,8.24,7.06,28.2,2.94,8.82,0,33.5,0,1.18,4.12,2.35,0.59,0.59,0,0,0,0,0,0,0,0,0,0,0,0,7.06,3.53,5.88,1.18,0,1.76,4.71,37.5,2.94,19.4,8.24,42.4,10.6,7.06,1.76,2.35,0,0,2.35,2.94,10,2.35,0,62.4,4.71,24.7,27.6,13.5,0,53.5,1.18,1.18,100,1.18,0.59,31.8,109.4,67.1,1.18,1.18,0,0.59,0.59,32.4,27.6,85.5,0.59,0,0,0,0.59,0.59,0,1.76,3.53,0,0,0,8.24,0.59,2.35,20
767,Ismaël Doukouré,FRA,DF,Strasbourg,Ligue 1,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,5,15,33.3,115,0,0,5,0,5,5,100,0,5,0,0,0,0,0,0,0,15,15,0,0,0,5,0,0,0,0,0,0,5,5,5,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,10,0,30,10,25,10,0,0,30,0,0,0,0,0,5,25,25,0,0,0,0,0,15,15,100,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,40
768,Kamory Doumbia,FRA,MFFW,Reims,Ligue 1,19,2003,8,2,352,3.9,0.51,1.03,0.51,50,0.5,1,15.9,0,0,0,35.4,43.3,81.7,674.1,195.1,15.1,17.7,85.5,14.1,16.9,83.3,5.13,6.92,74.1,0.26,1.28,4.62,0.77,0.51,3.85,43.3,40.8,2.56,1.03,0.26,8.72,2.05,0.77,1.54,0.77,0.26,0.26,31.5,4.62,7.18,6.15,34.1,2.31,0,0,35.4,0.26,1.28,1.79,1.03,2.05,1.54,0.51,0,0,0,0,0.26,0.26,0,0,0,0,0,2.82,1.79,1.03,1.28,0.51,0.77,3.08,25,2.31,21.5,6.15,28.6,7.18,9.49,4.87,2.31,0.77,0,1.54,2.82,5.64,0.77,0,62.1,2.31,16.2,32.8,19,2.56,59.5,1.03,2.31,44.4,1.03,0,41.8,191.8,111.3,5.13,1.28,0.77,4.62,2.31,47.2,41.8,88.6,5.9,0.26,0,0,0.51,1.28,0.26,0.77,1.79,0,0,0,7.69,1.03,1.28,44.4
769,Moussa Doumbia,MLI,FW,Reims,Ligue 1,27,1994,4,0,86,1,0,3,2,66.7,0,0,24.1,0,0,1,27,36,75,411,134,18,21,85.7,8,11,72.7,1,2,50,0,0,1,2,0,4,36,33,3,1,0,7,0,1,1,1,0,0,27,5,4,3,30,1,0,2,27,0,1,1,2,5,4,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,4,25,0,9,7,0,0,0,0,0,0,0,0,52,0,3,19,31,7,48,0,1,0,0,0,41,172,73,5,0,1,6,2,56,43,76.8,9,0,0,0,0,4,1,1,0,0,0,0,5,0,4,0
770,Souleyman Doumbia,CIV,DF,Angers,Ligue 1,25,1996,27,27,2219,24.7,0,0.57,0.12,21.4,0,0,20.1,0,0,0,37,44.6,83,599.5,178,19.4,21.2,91.2,15.1,17.4,86.5,2.19,4.05,54,0.04,0.65,1.42,0.69,0.49,2.23,44.6,37.1,7.49,0.28,0,5.51,0.4,1.78,0,0,0,0,30.9,9.19,4.57,30.9,5.3,0.73,7.21,0.08,37,0.08,0.61,1.42,1.78,1.42,1.17,0,0.12,0,0.08,0.04,0.08,0.08,0,0,0,0,0,1.3,0.93,0.61,0.45,0.24,0.53,1.26,41.9,0.73,10.7,2.55,23.9,3.6,4.62,2.47,2.35,0.16,0,2.19,2.23,3.52,1.42,0.04,57.3,2.79,17,28.4,16.5,1.58,50,1.94,3.32,58.5,2.06,0.12,38.6,208.9,122.1,5.1,1.5,0.4,1.62,1.82,38.7,35.9,92.9,2.83,0.4,0.04,0,0.89,1.09,0.04,1.78,0.93,0,0.08,0,5.38,0.69,0.65,51.5
776,Julian Draxler,GER,FWMF,Paris S-G,Ligue 1,28,1993,18,5,548,6.1,0.33,1.48,0.49,33.3,0.22,0.67,14.6,0,0,0,45.1,49.5,91.1,711.1,131.8,25.6,27.4,93.4,14.8,16.1,91.8,3.61,4.75,75.9,0.16,1.31,3.44,0.82,0.16,2.3,49.5,48.4,1.15,0.16,0.16,8.69,1.31,0.66,0.49,0.33,0,0,43.1,3.61,2.79,5.25,43.6,0,0.33,0,45.1,0.49,0.49,1.48,0.16,2.62,2.3,0.16,0.16,0,0,0,0.33,0.33,0,0,0,0,0,0.66,0.66,0,0.49,0.16,0.16,0.98,16.7,0.82,8.2,2.79,34,1.31,4.26,2.62,0.66,0,0,0.66,0.66,1.31,0.66,0,57.2,0.82,6.39,32,23.3,3.77,56.1,1.8,2.79,64.7,2.13,0.16,46.7,228.2,100.8,4.92,2.13,0.66,0.98,1.8,56.9,48.7,85.6,7.38,0,0,0,0.82,0.16,0.16,0.66,0.66,0,0,0,4.26,0.33,0.66,33.3
777,Matthieu Dreyer,FRA,GK,Lorient,Ligue 1,33,1989,16,16,1440,16,0,0,0,0,0,0,0,0,0,0,16.9,26.3,64.4,572,354.9,1.63,1.69,96.3,7.63,7.69,99.2,7.69,16.9,45.6,0,0,0,0,0,0,26.3,15.2,11.1,2.75,0,1.31,0.63,0,0,0,0,0,11,1.38,13.9,1.44,20.7,0.06,0,2.75,16.9,0.06,0.44,0.19,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.13,66.7,0.19,0,0,0,0,0,0,0,0,0,0,28.7,26,28.5,0.19,0,0,17.6,0,0,0,0,0,10.8,49.8,31.6,0,0,0,0,0,10.4,10.4,99.4,0,0,0,0,0,0.13,0,0,0,0,0,0,3.44,0,0,0
781,Leo Dubois,FRA,DF,Lyon,Ligue 1,27,1994,23,20,1742,19.4,0,0.52,0.05,10,0,0,21.3,0,0,0,58.7,70,83.8,1090.1,351.2,25.2,27.3,92.3,25.7,29.2,88.2,7.16,11.9,60.2,0,0.88,3.66,1.19,0.52,5.21,70,60,10,1.08,0.1,6.44,1.75,2.99,0.21,0,0.15,0,46.7,12.1,11.2,6.75,51.6,2.27,8.71,0,58.7,0.15,0.93,2.42,1.24,2.06,1.6,0.26,0,0.15,0.05,0,0.21,0.1,0,0,0.05,0.05,0,2.89,1.91,1.65,0.88,0.36,1.7,2.94,57.9,1.24,14.7,4.43,30.2,5.93,5.72,3.04,2.27,0.15,0.1,2.11,1.44,4.33,1.6,0,80.1,2.94,20.8,42.2,22.8,1.13,70.3,0.52,1.13,45.5,0.52,0.1,51.3,254.9,156.8,7.01,2.11,0.26,0.72,0.57,57.2,53.7,93.9,2.78,0.26,0,0,0.98,0.77,0.05,2.99,1.91,0.05,0,0,7.16,0.93,1.19,43.9
794,Jean-Kevin Duverne,FRA,DF,Brest,Ligue 1,24,1997,37,33,3007,33.4,0.03,0.42,0.09,21.4,0.07,0.33,15.8,0,0,0,40.4,53.6,75.4,784.5,365.1,17.4,20,86.8,16.3,20.7,79.1,6.05,10.9,55.5,0.09,0.81,4.22,0.9,0.51,4.49,53.6,44.4,9.25,0.84,0.06,4.64,1.44,1.8,0,0,0,0,29.8,10.7,13.2,10.6,31.3,2.51,8.41,0.03,40.4,0.09,1.05,2.69,1.62,1.41,1.2,0.09,0.09,0,0.03,0,0.18,0.18,0,0,0,0,0,2.25,1.32,1.41,0.69,0.15,1.08,2.63,40.9,1.56,16.4,5.24,31.9,8.53,5.99,1.92,1.89,0.24,0.03,1.65,2.31,4.55,2.75,0.03,65.1,4.04,22.6,33.3,13.6,1.2,56.2,0.72,1.29,55.8,0.72,0.09,37.2,193.2,117.7,4.1,1.59,0.15,1.11,0.81,39.6,37.2,93.8,0.96,0.03,0,0,1.14,0.99,0.09,1.8,1.32,0,0,0.03,8.14,1.29,1.05,55.1
797,Enzo Ebosse,CMR,DF,Angers,Ligue 1,23,1999,27,21,1890,21,0,0.19,0,0,0,0,22.4,0,0,0,43.6,51.4,84.8,859.4,324.3,15.9,17.3,91.5,21.7,24.4,88.9,5.48,8.29,66.1,0,0.52,2.14,0.24,0.14,2.48,51.4,48.1,3.29,1.48,0,4.48,1.38,0.52,0,0,0,0,40,4.67,6.81,41,5.9,1.76,1.81,0.05,43.6,0.05,0.57,1.14,1.05,1.14,0.81,0.05,0.05,0,0.24,0,0,0,0,0,0,0,0,1.57,0.67,1.1,0.38,0.1,0.57,1.24,46.2,0.67,11.1,3.29,29.6,5.33,4.52,1.24,1.24,0.38,0,0.86,1.95,3.52,2.05,0,59.7,5.48,28.6,30.1,5.05,0.33,56.6,0.48,0.71,66.7,0.52,0.1,40.7,224.6,111.7,3.33,0.76,0,0.95,0.14,42,40.6,96.5,0.38,0.05,0,0,0.76,0.95,0,0.52,0.67,0,0.05,0,7.71,1.19,1.24,49
808,Hugo Ekitike,FRA,FW,Reims,Ligue 1,19,2002,24,15,1273,14.1,0.71,2.06,1.13,55.2,0.31,0.56,14.7,0,0.07,0.14,20.4,28.7,71.1,274.3,38.9,13.4,17.4,76.8,5.18,6.95,74.5,0.85,1.63,52.2,0.21,1.06,0.57,0.64,0.14,1.13,28.7,26.7,1.99,0.21,0,8.16,0.43,0.71,0.07,0,0.07,0,19.9,4.96,3.83,2.91,22.6,1.56,0,0.07,20.4,0.07,0.5,1.84,1.28,2.7,1.56,0.07,0.64,0.21,0.21,0,0.64,0.28,0,0.14,0.14,0.07,0,1.21,0.92,0.85,0.21,0.14,0.14,0.43,33.3,0.28,18.1,4.18,23.1,2.98,7.94,7.16,0.99,0.14,0,0.85,1.06,2.27,0.99,0,45,1.63,5.96,21.6,20.3,5.32,42.9,2.13,3.55,60,2.41,0.28,31.8,136.5,75.8,4.4,1.06,0.92,4.11,2.84,50,32.3,64.7,7.23,0.07,0.07,0,1.35,2.34,0.85,0.71,0.92,0.14,0,0,5.18,2.2,2.7,44.9
812,Alberth Elis,HON,FWMF,Bordeaux,Ligue 1,26,1996,20,16,1409,15.7,0.57,1.91,0.76,40,0.3,0.75,13.8,0,0,0.06,12.7,20.5,62.1,192.9,63.2,7.01,10.2,68.8,4.14,6.05,68.4,0.96,1.66,57.7,0.06,1.08,1.27,0.64,0.25,1.53,20.5,19.3,1.21,0,0,6.43,0.38,1.97,0,0,0,0,13.1,4.33,3.12,0.7,17.1,0.76,0.32,0.19,12.7,0,0.45,1.72,1.72,2.23,1.72,0,0.06,0.06,0.32,0.06,0.13,0.13,0,0,0,0,0,1.4,0.96,0.38,0.57,0.45,0.45,1.34,33.3,0.89,18.5,5.48,29.6,3.82,7.77,6.94,1.08,0,0,1.08,0.96,2.36,0.45,0,35.4,0.7,4.52,15.4,18.6,5.73,34.1,1.34,3.06,43.8,1.46,0.06,24.1,144.1,96.1,4.71,1.66,1.27,3.06,2.74,39.6,25,63,7.07,0.13,0,0,1.46,1.46,0.57,1.97,0.96,0.06,0,0,4.08,1.78,3.06,36.8
818,Sepe Elye Wahi,FRA,FW,Montpellier,Ligue 1,19,2003,33,21,1786,19.8,0.51,2.17,1.01,46.5,0.23,0.5,12.6,0,0,0,8.48,12.7,66.7,107.7,22.5,5.35,7.02,76.3,2.12,3.38,62.7,0.25,0.81,31.3,0.05,0.61,0.4,0.2,0.05,0.45,12.7,12.2,0.56,0,0,2.83,0.1,0.76,0,0,0,0,9.75,1.77,1.21,1.21,10.4,0.71,0.05,0.05,8.48,0.1,0.4,0.96,0.56,1.36,0.81,0,0.1,0,0.35,0.1,0.3,0.2,0,0,0,0.05,0.05,1.16,0.71,0.45,0.4,0.3,0.15,0.86,17.6,0.71,15.8,4.39,27.9,2.78,5.76,7.22,0.91,0.05,0,0.86,0.3,1.46,0.15,0,23.1,0.45,3.13,8.59,12.7,4.34,22.6,0.51,1.41,35.7,0.56,0.1,14.5,68.5,45.2,2.42,0.45,0.96,2.93,1.31,31.4,16.4,52.3,5.45,0.1,0,0,1.01,1.41,1.06,0.76,0.71,0.1,0,0,3.08,0.71,2.83,20
824,Renaud Emond,BEL,MFFW,Nantes,Ligue 1,30,1991,6,2,190,2.1,0,0.48,0,0,0,0,54,0,0,0,11,15.7,69.7,161.4,25.7,5.71,7.14,80,3.33,4.76,70,0.95,1.9,50,0,0,0.95,0,0,0.95,15.7,15.2,0.48,0,0,6.67,0,0,0,0,0,0,6.67,5.71,3.33,1.43,10,1.43,0,0.95,11,0,0,0.48,0,0.48,0,0,0,0,0,0.48,0,0,0,0,0,0,0,1.43,0.95,0,0.95,0.48,0,1.9,0,1.9,16.7,3.33,20,2.38,6.67,7.62,1.9,0.48,0.48,1.43,0.95,2.38,0.95,0,22.9,0.95,3.33,13.3,6.19,1.43,22.4,0.48,0.48,100,0.48,0,11,31.4,6.19,0,0,0,1.43,0,33.3,13.8,41.4,2.38,0,0,0,1.43,1.9,0,0,0.95,0,0,0,2.86,1.9,6.19,23.5
837,Maxime Estève,FRA,DF,Montpellier,Ligue 1,20,2002,24,20,1857,20.6,0,0.24,0.05,20,0,0,7,0,0,0,34,39.5,86,724.5,171.9,9.08,10.1,89.9,18.5,20.3,91.4,5.83,8.06,72.3,0,0.05,1.26,0.05,0,1.41,39.5,37.8,1.75,1.26,0,3.54,1.5,0,0,0,0,0,31.8,2.96,4.76,25.1,10.7,2.57,0.1,0.1,34,0,0.53,1.12,0.73,0.24,0.15,0.05,0,0.05,0,0,0,0,0,0,0,0,0,1.65,0.92,1.21,0.39,0.05,0.68,1.31,51.9,0.63,11.9,4.03,33.7,6.99,4.71,0.24,1.7,1.17,0.05,0.53,2.14,3.79,3.88,0.05,48.7,8.3,28.9,21.7,1.07,0.53,47,0.1,0.15,66.7,0.1,0,28.5,181.8,97.1,1.5,0.1,0,0.19,0.24,29.7,29.4,99,0.05,0.1,0,0,0.44,0.39,0,0,0.92,0,0,0,7.14,1.75,1.46,54.5
845,Fábio,BRA,DF,Nantes,Ligue 1,31,1990,27,21,1667,18.5,0,0.59,0.05,9.1,0,0,17.2,0,0,0,34.1,46.1,73.9,599.7,252.6,15.8,18.3,86.4,14.5,19.1,76.2,3.14,6.81,46,0.11,0.49,2.38,0.49,0.16,2.59,46.1,35.3,10.8,1.03,0,6.65,0.81,1.68,0,0,0,0,23.5,10.7,11.9,9.68,22.6,1.95,9.78,0.43,34.1,0.27,1.19,1.73,1.24,1.03,0.65,0.16,0.11,0.05,0.05,0,0.22,0.16,0,0,0,0.05,0,3.62,1.95,1.84,1.46,0.32,1.51,3.73,40.6,2.22,19.2,5.68,29.5,9.62,6.76,2.86,2.32,0.43,0,1.89,2.11,5.73,2,0.05,57.4,2.97,17.8,28.3,14.6,1.03,46.9,0.81,1.41,57.7,0.86,0.16,27.6,148.5,80.9,3.08,1.3,0.05,0.92,0.38,29.9,26.2,87.5,2.22,0.43,0.05,0,1.78,1.03,0.05,1.68,1.95,0,0.05,0,9.35,2.16,1.57,58
846,Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,35,1987,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,105,132.5,79.2,2182.5,792.5,27.5,35,78.6,60,67.5,88.9,15,25,60,0,5,20,7.5,2.5,22.5,132.5,115,17.5,10,0,20,5,7.5,5,0,2.5,0,82.5,22.5,27.5,7.5,120,2.5,2.5,0,105,2.5,2.5,2.5,2.5,5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,12.5,5,40,5,2.5,5,0,0,0,0,0,0,0,0,142.5,2.5,17.5,62.5,67.5,2.5,125,0,0,0,0,0,85,382.5,247.5,15,0,2.5,2.5,2.5,117.5,107.5,91.5,7.5,0,0,0,2.5,5,0,7.5,0,0,0,0,17.5,0,2.5,0
