Rk,Player,SoT,Norm_SoT_Rk,SoT%,PasTotCmp%,PasLonCmp%,PasProg,PassProgRk,PassProg%,GCA,GCA_rk,GCA%,DriSucc%,Carries,Carries_rk,Carries%,Recov,Recov_rk,Recov%,Nation,Pos,Club,League,Age,Recov
1865,Toni Moya,0.13,1255,42.95991778,68.9,44.4,2.66,1569,53.71702638,0.19,1849,63.30935252,80,24.7,793,27.13257965,10.1,2422,82.9393628,ESP,MF,Alavés,La Liga,24,10.1
1866,Samuel Mráz,0,1,0,72.7,100,1.67,920,31.48338472,0,1,0,0,8.33,80,2.706406304,5,663,22.67899966,SVK,FW,Spezia,Serie A,25,5
1867,Nordi Mukiele,0.34,1861,63.72045221,75.5,61.7,4.49,2476,84.78931141,0.2,1901,65.09078452,39.5,39.5,2031,69.54436451,8.54,1882,64.43987667,FRA,DF,RB Leipzig,Bundesliga,24,8.54
1868,Mert Müldür,0.18,1430,48.95512162,80.9,54.9,4.19,2386,81.70606372,0.18,1815,62.14457006,77.4,40.3,2115,72.42206235,6.26,1075,36.7934224,TUR,DF,Sassuolo,Serie A,23,6.26
1869,Florian Müller,0,1,0,83.8,60.9,0,1,0,0,1,0,0,17.3,332,11.33949983,5.1,735,25.14559781,GER,GK,Stuttgart,Bundesliga,24,5.1
1870,Thomas Müller,0.85,2527,86.5364851,74.9,52.1,4.93,2594,88.83179171,0.99,2882,98.69818431,53.8,38.3,1948,66.70092497,5.07,729,24.94004796,GER,MF,Bayern Munich,Bundesliga,32,5.07
1871,Bali Mumba,0,1,0,70,0,2,1109,37.95820486,0,1,0,0,18,352,12.02466598,4,384,13.12093183,ENG,DF,Norwich City,Premier League,20,4
1872,Marshall Munetsi,0.62,2283,78.17745803,81.3,68.4,1.2,703,24.04933196,0.14,1631,55.84104145,50,25.1,830,28.40013703,7.94,1684,57.65673176,ZIM,MFDF,Reims,Ligue 1,25,7.94
1873,Iker Muniain,0.52,2160,73.96368619,78.4,52.6,6.18,2800,95.88900308,0.68,2811,96.26584447,56.6,43.9,2330,79.78759849,5.47,844,28.87975334,ESP,MF,Athletic Club,La Liga,29,5.47
1874,Aihen Muñoz,0,1,0,76.6,40.2,2.68,1587,54.33367592,0.07,1304,44.63857485,48.1,35.2,1719,58.85577252,8.93,2024,69.30455635,ESP,DF,Real Sociedad,La Liga,24,8.93
1875,Luis Muriel,0.94,2602,89.10585817,73,57.4,4.09,2344,80.2672148,0.88,2870,98.28708462,56.4,45,2379,81.46625557,5.79,943,32.2713258,COL,FW,Atalanta,Serie A,31,5.79
1876,Jeison Murillo,0.08,1062,36.34806441,89.5,79.4,2.18,1232,42.1719767,0,1,0,50,41.2,2168,74.23775266,9.76,2286,78.28023296,COL,DF,Celta Vigo,La Liga,30,9.76
1877,Vedat Muriqi,0.83,2504,85.74854402,66.7,100,0.83,543,18.56800274,0.42,2534,86.77629325,25,24.2,750,25.65947242,2.92,207,7.057211374,KVX,FW,Lazio,Serie A,28,2.92
1878,Vedat Muriqi,0.94,2602,89.10585817,56.7,36.4,2.06,1149,39.32853717,0.38,2454,84.03562864,53.3,18.7,390,13.32648167,4.88,632,21.61699212,KVX,FW,Mallorca,La Liga,28,4.88
1879,Jacob Murphy,0.37,1923,65.84446728,63.6,37.4,2.13,1190,40.73312778,0.3,2277,77.97190819,53.6,28.2,1078,36.89619733,7.5,1507,51.59301131,ENG,FWDF,Newcastle Utd,Premier League,27,7.5
1880,Nicola Murru,0.09,1103,37.75265502,66.7,45.3,3.76,2191,75.02569373,0.09,1391,47.61904762,70,32.8,1504,51.49023638,6.88,1272,43.54230901,ITA,DF,Sampdoria,Serie A,27,6.88
1881,Yunus Musah,0.14,1299,44.46728332,73.4,71.2,2.14,1198,41.00719424,0.14,1631,55.84104145,57.1,29.4,1186,40.59609455,4.93,649,22.19938335,USA,MFFW,Valencia,La Liga,19,4.93
1882,Torben Müsel,0,1,0,100,0,0,1,0,0,1,0,0,20,459,15.6903049,0,1,0,GER,MF,M'Gladbach,Bundesliga,22,0
1883,Jamal Musiala,0.98,2633,90.16786571,83.4,80.7,5.09,2653,90.85303186,0.61,2768,94.79273724,55.3,49.9,2580,88.3521754,9.94,2321,79.47927372,GER,MFFW,Bayern Munich,Bundesliga,19,9.94
1884,Juan Musso,0,1,0,74.1,55.1,0,1,0,0,1,0,100,16.5,288,9.832134293,4.26,458,15.65604659,ARG,GK,Atalanta,Serie A,28,4.26
1885,Shkodran Mustafi,0.27,1721,58.92428914,78.5,69.1,2.6,1536,52.58650223,0,1,0,33.3,33.4,1553,53.16889346,9.86,2309,79.06817403,GER,DF,Levante,La Liga,30,9.86
1886,Junior Mwanga,0,1,0,82.8,55.6,4,2289,78.38300788,0,1,0,100,47,2474,84.72079479,9,2057,70.43508051,FRA,DF,Bordeaux,Ligue 1,19,9
1887,Enock Mwepu,0.72,2389,81.80883864,75.4,50,1.71,952,32.57965057,0.63,2779,95.16957862,57.1,32.4,1465,50.15416238,9.37,2183,74.75162727,ZAM,MFFW,Brighton,Premier League,24,9.37
1888,Vitaliy Mykolenko,0.17,1391,47.61904762,70.3,39.7,1.97,1103,37.75265502,0.26,2139,73.24426173,45.5,23.1,676,23.12435766,8.63,1909,65.36485098,UKR,DF,Everton,Premier League,23,8.63
1889,Joakim Mæhle,0.25,1663,56.9373073,82,54.5,4.23,2403,82.28845495,0.25,2095,71.7368962,33.3,47,2474,84.72079479,9.14,2108,72.1822542,DEN,DF,Atalanta,Serie A,25,9.14
1890,Obite N'Dicka,0.16,1358,46.48852347,85.2,62.8,2.65,1564,53.54573484,0.19,1849,63.30935252,71.4,43.6,2309,79.06817403,10.6,2536,86.84480987,FRA,DF,Eint Frankfurt,Bundesliga,22,10.6
1891,Kévin N'Doram,0.07,1030,35.25179856,83.3,75,3.07,1814,62.11031175,0.07,1304,44.63857485,42.9,26.8,954,32.64816718,7.66,1574,53.88831792,FRA,MF,Metz,Ligue 1,26,7.66
1892,Eric N'Jo,0,1,0,83.3,75,0,1,0,0,1,0,0,22.7,653,22.33641658,6.36,1101,37.6841384,FRA,DF,Troyes,Ligue 1,17,6.36
1893,Vital N'Simba,0.13,1255,42.95991778,77.5,49,5.42,2709,92.77149709,0.16,1713,58.65022268,66.2,45.9,2430,83.21342926,8.29,1796,61.49366221,COD,DF,Clermont Foot,Ligue 1,28,8.29
1894,Nacho,0.17,1391,47.61904762,92.9,87.1,2.31,1319,45.15244947,0.12,1527,52.27817746,60,44.5,2363,80.91812264,7.51,1525,52.20966084,ESP,DF,Real Madrid,La Liga,32,7.51
1895,Mickael Nade,0.04,942,32.23706749,82.7,67.7,2.42,1393,47.68756423,0,1,0,66.7,33.3,1545,52.894827,8.56,1890,64.71394313,FRA,DF,Saint-Étienne,Ligue 1,23,8.56
1896,Marvelous Nakamba,0,1,0,85.3,66.7,2.7,1594,54.57348407,0,1,0,70,26.9,961,32.88797533,10.7,2567,87.9068174,ZIM,MF,Aston Villa,Premier League,28,10.7
1897,Nahitan Nández,0.12,1221,41.79513532,70.6,58.2,3.43,2025,69.33881466,0.3,2277,77.97190819,54.3,37.2,1870,64.02877698,5.44,834,28.53717026,URU,MFDF,Cagliari,Serie A,26,5.44
1898,Nani,0,1,0,72.7,55,3.44,2028,69.44158959,0.31,2309,79.06817403,27.8,38.1,1937,66.32408359,7.19,1390,47.58478931,POR,FWMF,Venezia,Serie A,35,7.19
1899,Paul Nardi,0,1,0,55.1,34.2,0,1,0,0,1,0,100,9.91,85,2.877697842,3.73,339,11.57930798,FRA,GK,Lorient,Ligue 1,28,3.73
1900,Nikolas Nartey,0,1,0,75.2,40.9,3.78,2199,75.29976019,0,1,0,50,33.8,1588,54.36793422,7.78,1620,55.46420007,DEN,MFDF,Stuttgart,Bundesliga,22,7.78
1901,Matija Nastasi?,0.42,1998,68.41384036,92.7,83.3,1.25,718,24.56320658,0,1,0,0,48.8,2550,87.32442617,6.25,1068,36.55361425,SRB,DF,Fiorentina,Serie A,29,6.25
1902,Roberto Navarro,1.36,2830,96.91675231,81.7,83.3,3.64,2128,72.86742035,0,1,0,100,37.7,1916,65.60465913,6.36,1101,37.6841384,ESP,MFFW,Real Sociedad,La Liga,20,6.36
1903,Ximo Navarro,0.2,1504,51.49023638,70.8,40.4,1.73,964,32.99075026,0,1,0,41.7,24.5,780,26.68722165,7.47,1497,51.25042823,ESP,DF,Alavés,La Liga,32,7.47
1904,Jesús Navas,0.05,970,33.1963001,77.7,56.7,5.4,2706,92.66872217,0.25,2095,71.7368962,37.5,52.5,2667,91.33264817,7.12,1362,46.6255567,ESP,DF,Sevilla,La Liga,36,7.12
1905,Keylor Navas,0,1,0,91.7,75.6,0,1,0,0,1,0,0,11.8,129,4.385063378,4.66,568,19.42446043,CRC,GK,Paris S-G,Ligue 1,35,4.66
1906,Papa Ndiaga Yade,0,1,0,72.7,48.4,2.6,1536,52.58650223,0.13,1583,54.19664269,61.8,37.4,1889,64.67968482,5.45,838,28.67420349,SEN,DFMF,Metz,Ligue 1,22,5.45
1907,Loum Ndiaye,0.31,1798,61.56217883,74.3,57.9,2.26,1282,43.88489209,0,1,0,69.2,25.3,848,29.01678657,11.8,2718,93.07982186,SEN,MF,Alavés,La Liga,25,11.8
1908,Wilfred Ndidi,0.22,1565,53.57999315,82.4,64.4,2.89,1709,58.51318945,0.11,1478,50.59952038,70,38.2,1944,66.56389174,13.8,2837,97.15656047,NGA,MFDF,Leicester City,Premier League,25,13.8
1909,Tanguy Ndombele,0.56,2207,75.57382665,86.4,80,3.7,2160,73.96368619,0.19,1849,63.30935252,54.2,48.9,2558,87.59849263,6.85,1267,43.37101747,FRA,MF,Tottenham,Premier League,25,6.85
1910,Tanguy Ndombele,0,1,0,88.8,79.4,5.9,2770,94.86125385,0.26,2139,73.24426173,56.5,61,2810,96.23158616,9.36,2177,74.54607742,FRA,MF,Lyon,Ligue 1,25,9.36
1911,Dan Ndoye,0,1,0,70.4,66.7,0.87,563,19.25316889,0.43,2550,87.32442617,75,30,1241,42.48030147,4.35,481,16.44398767,SUI,FWMF,Nice,Ligue 1,21,4.35
1912,Paul Nebel,0.4,1964,67.2490579,64.9,37.5,1.2,703,24.04933196,0.4,2499,85.57725248,0,38.4,1956,66.97499144,6.4,1110,37.99246317,GER,MFFW,Mainz 05,Bundesliga,19,6.4
1913,Álvaro Negredo,1.04,2675,91.60671463,59.7,63.2,1.58,870,29.77046934,0.13,1583,54.19664269,51.7,16.5,288,9.832134293,3,214,7.297019527,ESP,FW,Cádiz,La Liga,36,3
1914,Reiss Nelson,0,1,0,90.9,0,5,2607,89.27714971,0,1,0,0,55,2720,93.14833847,10,2329,79.75334018,ENG,FW,Arsenal,Premier League,22,10
1915,David Nemeth,0,1,0,84.5,51.7,2,1109,37.95820486,0,1,0,50,37.4,1889,64.67968482,8.86,1997,68.37958205,AUT,DF,Mainz 05,Bundesliga,21,8.86
1916,Ilija Nestorovski,0.48,2081,71.25727989,68.2,100,2.86,1686,57.72524837,0.48,2622,89.79102432,0,23.8,720,24.63172319,1.9,137,4.659129839,MKD,FW,Udinese,Serie A,32,1.9
1917,Neto,0,1,0,81.5,68.6,0,1,0,0,1,0,0,26.7,943,32.2713258,4,384,13.12093183,BRA,GK,Barcelona,La Liga,32,4
1918,Pedro Neto,0.77,2435,83.38472079,75,43.9,1.92,1077,36.86193902,0.19,1849,63.30935252,40.9,43.5,2304,78.89688249,5.19,759,25.96779719,POR,FWMF,Wolves,Premier League,22,5.19
1919,Luca Netz,0.32,1822,62.38437821,78.7,48.8,1.55,862,29.49640288,0.39,2483,85.02911956,60.9,26.6,937,32.06577595,5.87,967,33.09352518,GER,DF,M'Gladbach,Bundesliga,19,5.87
1920,Manuel Neuer,0,1,0,87.7,73.3,0.18,449,15.34772182,0.07,1304,44.63857485,0,25.7,875,29.94176088,5.91,977,33.43610826,GER,GK,Bayern Munich,Bundesliga,36,5.91
1921,Florian Neuhaus,0.81,2487,85.16615279,79.2,61.5,5.59,2734,93.62795478,0.25,2095,71.7368962,53.3,41.6,2185,74.82014388,8.56,1890,64.71394313,GER,MF,M'Gladbach,Bundesliga,25,8.56
1922,Carlos Neva,0.04,942,32.23706749,72.1,45.3,1.88,1039,35.56012333,0.09,1391,47.61904762,50,24.8,800,27.3723878,6.79,1248,42.72010963,ESP,DF,Granada,La Liga,25,6.79
1923,Rúben Neves,0.54,2184,74.78588558,82.8,73.8,4.93,2594,88.83179171,0.1,1442,49.36622131,71.8,53.1,2685,91.9492977,10.5,2517,86.19390202,POR,MF,Wolves,Premier League,25,10.5
1924,Neymar,1.21,2762,94.58718739,79.7,59.6,6.84,2840,97.25933539,0.83,2861,97.97875985,47.9,66.7,2854,97.7389517,5.53,860,29.42788626,BRA,FWMF,Paris S-G,Ligue 1,30,5.53
1925,Yvan Neyou,0.29,1770,60.60294621,85.2,74.1,3.08,1818,62.24734498,0,1,0,62.5,39.2,2019,69.13326482,9.62,2247,76.94415896,CMR,MF,Saint-Étienne,Ligue 1,25,9.62
1926,Jeremy Ngakia,0,1,0,74.4,47.6,3.1,1834,62.7954779,0.1,1442,49.36622131,66.7,28.8,1121,38.36930456,8.3,1801,61.66495375,ENG,DF,Watford,Premier League,21,8.3
1927,Jessic Ngankam,1.32,2814,96.36861939,62.8,60,0,1,0,0.53,2687,92.01781432,40,14.7,216,7.365536143,4.74,593,20.28091812,GER,FW,Greuther Fürth,Bundesliga,21,4.74
1928,Opa Nguette,0.6,2262,77.45803357,75.6,55.6,1.38,781,26.72147996,0.43,2550,87.32442617,38.8,30.1,1272,43.54230901,5.78,940,32.16855087,SEN,FWMF,Metz,Ligue 1,27,5.78
1929,Aurélien Nguiamba,0,1,0,79.4,33.3,5,2607,89.27714971,0,1,0,100,40,2065,70.70914697,21.7,2902,99.38335046,FRA,MF,Spezia,Serie A,23,21.7
1930,Sikou Niakaté,0,1,0,84,82.5,0.82,541,18.49948613,0,1,0,83.3,22.9,665,22.74751627,6.58,1156,39.56834532,FRA,DF,Metz,Ligue 1,22,6.58
1931,Moussa Niakhate,0.11,1188,40.66461117,76.9,49.9,4.42,2455,84.06988695,0.04,1178,40.32202809,76.9,33.6,1571,53.78554299,11,2622,89.79102432,FRA,DF,Mainz 05,Bundesliga,26,11
1932,Ibrahima Niane,0.57,2228,76.29325111,73,58.1,0.85,555,18.97910243,0.28,2207,75.57382665,45.5,19.3,427,14.59403905,3.98,380,12.9838986,SEN,FW,Metz,Ligue 1,23,3.98
1933,M'Baye Niang,1.16,2742,93.90202124,65.3,47.1,0.58,486,16.61527921,0.23,2026,69.37307297,38.9,22.2,617,21.10311751,3.26,253,8.633093525,SEN,FW,Bordeaux,Ligue 1,27,3.26
1934,Cheikh Niasse,0,1,0,80,0,4,2289,78.38300788,0,1,0,0,34,1609,55.08735868,26,2910,99.65741692,SEN,MFFW,Lille,Ligue 1,22,26
1935,Florian Niederlechner,0.93,2590,88.69475848,72,70.8,1.47,830,28.40013703,0.47,2604,89.17437479,39.1,16.5,288,9.832134293,4.5,511,17.4717369,GER,FW,Augsburg,Bundesliga,31,4.5
1936,Håvard Nielsen,0.59,2250,77.04693388,66.3,61.9,2.3,1310,44.8441247,0.26,2139,73.24426173,52.4,21.4,568,19.42446043,4.67,570,19.49297705,NOR,MFFW,Greuther Fürth,Bundesliga,28,4.67
1937,Saúl Ñíguez,0.19,1465,50.15416238,86.8,72.1,1.32,750,25.65947242,0,1,0,50,47.2,2486,85.13189448,8.3,1801,61.66495375,ESP,MFDF,Chelsea,Premier League,27,8.3
1938,Saúl Ñíguez,0,1,0,80.7,75,2.27,1290,44.15895855,0.45,2582,88.42069202,100,27.3,993,33.98424118,9.55,2225,76.19047619,ESP,DFMF,Atlético Madrid,La Liga,27,9.55
1939,Dimitris Nikolaou,0,1,0,81.5,61,2.17,1219,41.72661871,0.03,1120,38.33504625,78.6,34.7,1662,56.90304899,8.72,1948,66.70092497,GRE,DF,Spezia,Serie A,23,8.72
1940,Joakim Nilsson,0.1,1140,39.0202124,83.1,63.7,2.27,1290,44.15895855,0.03,1120,38.33504625,0,25.4,853,29.18807811,9.14,2108,72.1822542,SWE,DF,Arminia,Bundesliga,28,9.14
1941,Casimir Ninga,0.22,1565,53.57999315,79.5,83.3,1.11,660,22.57622473,0,1,0,66.7,28,1059,36.24528948,8.22,1770,60.60294621,CHA,FW,Angers,Ligue 1,29,8.22
1942,Fernando Niño,1.33,2821,96.60842754,69.9,71.4,0.61,493,16.85508736,0,1,0,50,16.6,294,10.03768414,4.08,417,14.25145598,ESP,FW,Mallorca,La Liga,21,4.08
1943,Eddie Nketiah,1.29,2806,96.09455293,80.3,64.3,1.08,652,22.30215827,0.43,2550,87.32442617,37,27.2,985,33.71017472,4.62,552,18.87632751,ENG,FW,Arsenal,Premier League,22,4.62
1944,Nicolas Nkoulou,0,1,0,86.8,78.6,0.53,481,16.44398767,0,1,0,100,22.1,610,20.86330935,6.84,1263,43.23398424,CMR,DF,Watford,Premier League,32,6.84
1945,Christopher Nkunku,1.29,2806,96.09455293,80.1,60.9,3.56,2080,71.22302158,0.92,2875,98.45837616,59.4,36,1796,61.49366221,5.05,722,24.70023981,FRA,FWMF,RB Leipzig,Bundesliga,24,5.05
1946,Lukas Nmecha,1.16,2742,93.90202124,67.9,54.5,1.1,657,22.47344981,0.33,2352,80.54128126,55.6,23.3,689,23.56971566,4.2,443,15.14217198,GER,FWMF,Wolfsburg,Bundesliga,23,4.2
1947,Mark Noble,0,1,0,90.2,69.8,2.43,1401,47.9616307,0,1,0,100,56.8,2750,94.1760877,8.38,1831,62.69270298,ENG,MF,West Ham,Premier League,35,8.38
1948,Peru Nolaskoain,0,1,0,100,0,0,1,0,0,1,0,0,2,43,1.438848921,0,1,0,ESP,DF,Athletic Club,La Liga,23,0
1949,Nolito,0.58,2235,76.53305927,77.5,64,4.03,2319,79.41075711,0,1,0,38.1,32.1,1438,49.22918808,7.21,1396,47.79033916,ESP,MF,Celta Vigo,La Liga,35,7.21
1950,Arnaud Nordin,1.01,2663,91.19561494,75.3,49.3,1.92,1077,36.86193902,0.38,2454,84.03562864,46.2,30.3,1288,44.09044193,6.06,1023,35.01199041,FRA,FWMF,Saint-Étienne,Ligue 1,23,6.06
1951,Håvard Nordtveit,0,1,0,79.2,58.8,5.29,2691,92.15484755,0,1,0,100,52.1,2657,90.99006509,13.5,2827,96.81397739,NOR,DF,Hoffenheim,Bundesliga,31,13.5
1952,Mathias Normann,0.27,1721,58.92428914,69,50.9,3.66,2139,73.24426173,0.16,1713,58.65022268,71.4,31,1346,46.07742378,10.3,2470,84.58376156,NOR,MF,Norwich City,Premier League,26,10.3
1953,Connor Noß,0,1,0,83.3,0,0,1,0,1.67,2909,99.62315862,0,20,459,15.6903049,3.33,260,8.872901679,IRL,MF,M'Gladbach,Bundesliga,21,3.33
1954,Hugo Novoa,1.33,2821,96.60842754,65.9,0,0.67,510,17.43747859,0.67,2803,95.99177801,12.5,36.7,1831,62.69270298,6.67,1184,40.52757794,ESP,MFFW,RB Leipzig,Bundesliga,19,6.67
1955,Soma Novothny,1.11,2715,92.97704693,70.6,50,3.33,1953,66.87221651,0,1,0,0,11.1,118,4.008221994,3.33,260,8.872901679,HUN,FWMF,Bochum,Bundesliga,27,3.33
1956,Jean-Pierre Nsame,0,1,0,58.2,50,1.85,1028,35.18328195,0.37,2435,83.38472079,100,20.7,529,18.08838643,4.07,413,14.11442275,CMR,FW,Venezia,Serie A,29,4.07
1957,Randy Ntekja,0.49,2105,72.07947927,68.1,47.4,1.54,856,29.29085303,0.31,2309,79.06817403,42.9,24.1,741,25.35114765,5.31,796,27.23535457,FRA,FWMF,Rayo Vallecano,La Liga,24,5.31
1958,Alexander Nübel,0,1,0,74.6,53.7,0.08,439,15.00513875,0,1,0,0,13,152,5.173004454,4.76,603,20.6235012,GER,GK,Monaco,Ligue 1,25,4.76
1959,Kasim Nuhu,0.1,1140,39.0202124,83.3,100,20,2913,99.76019185,0,1,0,0,30,1241,42.48030147,30,2911,99.69167523,GHA,DF,Hoffenheim,Bundesliga,26,30
1960,Unai Núñez,0.14,1299,44.46728332,86.2,72.6,3.62,2120,72.59335389,0.14,1631,55.84104145,0,35.9,1786,61.15107914,11.3,2669,91.40116478,ESP,DF,Athletic Club,La Liga,25,11.3
1961,Hans Nunoo Sarpei,0,1,0,82.8,62.7,1.69,942,32.23706749,0,1,0,66.7,32.1,1438,49.22918808,8.73,1953,66.87221651,GHA,DFMF,Greuther Fürth,Bundesliga,23,8.73
1962,Bram Nuytinck,0.13,1255,42.95991778,85,67,1.19,699,23.91229873,0.09,1391,47.61904762,0,26.2,908,31.07228503,7.79,1628,55.73826653,NED,DF,Udinese,Serie A,32,7.79
1963,Simeon Nwankwo,0.64,2305,78.9311408,73.7,77.8,0.74,525,17.9513532,0.21,1939,66.39260021,75,21.5,575,19.66426859,3.3,258,8.804385063,NGA,FW,Salernitana,Serie A,30,3.3
1964,Gerzino Nyamsi,0.15,1332,45.59780747,84.3,67.3,1.81,1005,34.39534087,0.12,1527,52.27817746,75,32.8,1504,51.49023638,8.92,2022,69.23603974,FRA,DF,Strasbourg,Ligue 1,25,8.92
1965,Allan Nyom,0,1,0,70,31.6,0.74,525,17.9513532,0,1,0,100,19.3,427,14.59403905,4.81,614,21.00034258,CMR,DF,Getafe,La Liga,34,4.81
1966,M'Bala Nzola,1.09,2707,92.70298047,80.1,83.3,0.84,551,18.8420692,0.17,1771,60.63720452,61.1,22.8,657,22.47344981,3.45,293,10.00342583,ANG,FW,Spezia,Serie A,25,3.45
1967,Christian Nørgaard,0.24,1630,55.80678314,79.8,65.8,4.81,2566,87.8725591,0.18,1815,62.14457006,54.2,31,1346,46.07742378,12.9,2803,95.99177801,DEN,MF,Brentford,Premier League,28,12.9
1968,Adam Obert,0,1,0,66,41.9,0.67,510,17.43747859,0,1,0,100,28.7,1116,38.19801302,8.67,1923,65.84446728,SVK,DF,Cagliari,Serie A,19,8.67
1969,Joel Obi,0.16,1358,46.48852347,78.2,55.6,1.26,731,25.00856458,0.16,1713,58.65022268,66.7,23.5,699,23.91229873,7.95,1688,57.79376499,NGA,MFDF,Salernitana,Serie A,31,7.95
1970,Jan Oblak,0,1,0,58.3,39.6,0,1,0,0,1,0,100,13.6,180,6.132237067,4.63,558,19.08187736,SVN,GK,Atlético Madrid,La Liga,29,4.63
1971,Lucas Ocampos,0.68,2348,80.40424803,76.7,46.5,2.46,1420,48.61253854,0.3,2277,77.97190819,45.6,38.6,1968,67.38609113,5.08,732,25.04282288,ARG,FW,Sevilla,La Liga,27,5.08
1972,Bastian Oczipka,0.1,1140,39.0202124,73,46.7,4.81,2566,87.8725591,0.29,2241,76.73860911,54.5,36.1,1803,61.73347037,8.37,1828,62.58992806,GER,DF,Union Berlin,Bundesliga,33,8.37
1973,Brain Oddei,0,1,0,100,0,0,1,0,0,1,0,100,80,2892,99.04076739,0,1,0,ITA,FW,Sassuolo,Serie A,19,0
1974,Álvaro Odriozola,0.1,1140,39.0202124,87.5,87.4,2.33,1332,45.59780747,0.21,1939,66.39260021,39.3,42.1,2218,75.95066804,6.63,1170,40.04796163,ESP,DF,Fiorentina,Serie A,26,6.63
1975,Angelo Ogbonna,0.1,1140,39.0202124,86.7,63.1,0.98,604,20.65775951,0.1,1442,49.36622131,0,34.6,1655,56.66324084,7.65,1572,53.8198013,ITA,DF,West Ham,Premier League,34,7.65
1976,Florent Ogier,0.11,1188,40.66461117,84.8,68,2.15,1208,41.34977732,0.04,1178,40.32202809,83.3,39.1,2010,68.82494005,9.07,2081,71.25727989,FRA,DF,Clermont Foot,Ligue 1,33,9.07
1977,Stefano Okaka,0,1,0,100,0,5,2607,89.27714971,0,1,0,0,25,815,27.88626242,10,2329,79.75334018,ITA,FW,Udinese,Serie A,32,10
1978,David Okereke,0.79,2462,84.3096951,70.6,63,1.01,629,21.5142172,0.26,2139,73.24426173,51.6,23.5,699,23.91229873,4.61,550,18.80781089,NGA,FWMF,Venezia,Serie A,24,4.61
1979,Masaya Okugawa,0.57,2228,76.29325111,64.9,47.8,1.42,799,27.3381295,0.11,1478,50.59952038,40.4,16.7,296,10.10620075,5.59,876,29.97601918,JPN,MFFW,Arminia,Bundesliga,26,5.59
1980,Lucas Olaza,0.3,1786,61.15107914,77.1,46.4,4.85,2578,88.28365879,0,1,0,100,47.3,2494,85.40596095,11.8,2718,93.07982186,URU,DF,Elche,La Liga,27,11.8
1981,Oier Olazábal,0,1,0,55.8,38.7,0,1,0,0,1,0,0,13.3,165,5.618362453,6,994,34.01849949,ESP,GK,Espanyol,La Liga,32,6
1982,Mathias Olesen,0,1,0,69.2,50,5,2607,89.27714971,0,1,0,0,55,2720,93.14833847,25,2904,99.45186708,LUX,MF,Köln,Bundesliga,21,25
1983,Michael Olise,0.79,2462,84.3096951,72.5,48.7,5.12,2659,91.05858171,0.55,2716,93.01130524,45.3,47.3,2494,85.40596095,7.95,1688,57.79376499,FRA,FWMF,Crystal Palace,Premier League,20,7.95
1984,Christian Oliva,0,1,0,84.4,25,6,2777,95.10106201,0,1,0,0,50,2581,88.38643371,16,2873,98.38985954,URU,MF,Cagliari,Serie A,25,16
1985,Brian Oliván,0.29,1770,60.60294621,65.9,32,2.59,1530,52.38095238,0.04,1178,40.32202809,25,23.7,711,24.32339842,6.71,1224,41.89791024,ESP,DF,Mallorca,La Liga,28,6.71
1986,Sérgio Oliveira,0.51,2145,73.44981158,81.2,62.9,2.83,1667,57.07434053,0.4,2499,85.57725248,54.5,36.9,1850,63.34361083,7.68,1582,54.16238438,POR,MF,Roma,Serie A,29,7.68
1987,Mathías Olivera,0.23,1599,54.74477561,72.6,47.9,3.54,2073,70.98321343,0.13,1583,54.19664269,35.6,29.1,1156,39.56834532,8.55,1887,64.61116821,URU,DF,Getafe,La Liga,24,8.55
1988,Dani Olmo,1.45,2859,97.91024323,79.8,51.3,5.78,2756,94.38163755,0.72,2835,97.08804385,45.8,44.9,2377,81.39773895,8.55,1887,64.61116821,ESP,MF,RB Leipzig,Bundesliga,24,8.55
1989,Robin Olsen,0,1,0,52.1,35.3,0,1,0,1,2883,98.73244262,0,14,189,6.440561836,6,994,34.01849949,SWE,GK,Aston Villa,Premier League,32,6
1990,Warmed Omari,0,1,0,93.2,92.2,3.05,1795,61.45940391,0.03,1120,38.33504625,80,52.1,2657,90.99006509,8.01,1707,58.44467283,FRA,DF,Rennes,Ligue 1,22,8.01
1991,Jonas Omlin,0,1,0,77.7,54.3,0.03,412,14.08016444,0.03,1120,38.33504625,100,18.4,380,12.9838986,5.09,733,25.07708119,SUI,GK,Montpellier,Ligue 1,28,5.09
1992,Andrew Omobamidele,0.24,1630,55.80678314,86.7,76.2,3.1,1834,62.7954779,0,1,0,0,38.6,1968,67.38609113,12.1,2753,94.27886262,IRL,DF,Norwich City,Premier League,19,12.1
1993,Amadou Onana,0.4,1964,67.2490579,83.8,73.1,3.18,1867,63.92600206,0.07,1304,44.63857485,55,32.5,1476,50.53100377,8.94,2028,69.44158959,BEL,MF,Lille,Ligue 1,20,8.94
1994,Jean Onana,0.2,1504,51.49023638,80.8,70.2,3.73,2169,74.27201096,0.25,2095,71.7368962,66.7,44.6,2368,81.08941418,10.8,2587,88.59198356,CMR,MF,Bordeaux,Ligue 1,22,10.8
1995,Karim Onisiwo,0.73,2402,82.25419664,62.3,49,1.68,939,32.13429257,0.5,2651,90.78451524,42.1,26.1,898,30.72970195,4.5,511,17.4717369,AUT,FW,Mainz 05,Bundesliga,30,4.5
1996,Javier Ontiveros,2.5,2912,99.72593354,78.1,75,2.5,1447,49.53751285,0,1,0,100,80,2892,99.04076739,12.5,2780,95.20383693,ESP,MFFW,Osasuna,La Liga,24,12.5
